h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.06906683426034083,0.2963573831021024,-5.961995069958116,-7.532788989484021
1,15.0,20.0,0.18804574738453497,0.3525642894684197,-9.197568345774283,-10.768362265300189
2,20.0,25.0,0.09497129860900166,0.3088835349296021,-12.3500877186819,-13.920881638207806
3,25.0,30.0,0.23629864622142333,0.355207959494714,-15.607300879360794,-17.178094798886697
4,30.0,35.0,0.13762165607971025,0.3228195311897993,-18.816136725662783,-20.386930645188684
5,35.0,40.0,0.27601831120942605,0.3298872138123172,-21.992445838418302,-23.563239757944206
6,40.0,45.0,0.20026447188929658,0.3102114478013133,-25.138287225434784,-26.709081144960688
7,45.0,50.0,0.29991031702146986,0.28695541154110926,-28.30292431784229,-29.873718237368195
8,50.0,55.0,0.17665464519337382,0.360913747742442,-31.598574934582167,-33.16936885410807
9,55.0,60.0,0.29508954371198914,0.2442107374269414,-34.88721907808777,-36.458012997613665
10,60.0,65.0,0.31127257235299766,0.26847221963735524,-37.889718487589256,-39.460512407115154
11,65.0,70.0,0.40866296484287107,0.24936083200170228,-40.94041497558902,-42.511208895114926
