h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.19368461155918582,0.4012489573401551,-1.1762096884899709,0.3844171607234885
1,15.0,20.0,0.2617236019573539,0.44173598365549493,-0.9865216222110139,0.5741052270024458
2,20.0,25.0,0.3238624851229704,0.49766361640271906,-0.80974179679646,0.7508850524169998
3,25.0,30.0,0.3728122069108699,0.5580957663474521,-0.651241361005849,0.9093854882076109
4,30.0,35.0,0.41194938278073834,0.6291995360968906,-0.46968696777073377,1.090939881442726
5,35.0,40.0,0.43604307211292725,0.7015965705496625,-0.24882961654973967,1.3117972326637204
6,40.0,45.0,0.443587501985768,0.7807439307125632,-0.026078157837545846,1.534548691375914
7,45.0,50.0,0.4349881684195775,0.867771110296373,0.17848659144173148,1.7391134406551914
8,50.0,55.0,0.41361951455961704,0.9673866318234629,0.3736707550047205,1.9342976042181803
9,55.0,60.0,0.404271593899651,1.013392472424161,0.5573346384406863,2.117961487654146
10,60.0,65.0,0.3487135701368624,1.0831607842362674,0.7452436447331731,2.305870493946633
11,65.0,70.0,0.28171376335824755,1.1424487917100568,0.8964040674134174,2.457030916626877
