run_name,A_h_deg,distance_first_to_last,distance_consecutive_sum,orientation_change_rad,skip_cycles
A_h_22_deg,22.001579333023614,0.16013279705778832,0.16145207505957923,0.45890849116062205,10.2
A_h_24_deg,24.001202038030186,0.2045785297463112,0.20624923721476734,0.4705324955304633,10.2
A_h_26_deg,26.000824743036755,0.21961770791977459,0.22286861413462883,0.5925427193585211,10.2
A_h_28_deg,28.00044744804333,0.22193368149672407,0.22501282673738082,0.5659230315889587,10.2
A_h_30_deg,30.0000701530499,0.21452145112335824,0.2182576853077545,0.6519635531747507,10.2
A_h_32_deg,31.999692858056477,0.24310065884581258,0.2486708775635558,0.6520161434437015,10.2
A_h_34_deg,33.99931556306305,0.2539413399028965,0.2608595971601515,0.6510290150411411,10.2
A_h_36_deg,35.99893826806962,0.31789611765344716,0.32706083980825695,0.7248601734152076,10.2
A_h_38_deg,37.998560973076195,0.3096824907200178,0.3199401592384717,0.7846183112306306,10.2
A_h_40_deg,39.998183678082775,0.31898612287596523,0.329422685706946,0.7481984163622668,10.2
A_h_42_deg,41.99780638308934,0.33238414414283607,0.34645813308379586,0.8008668165786124,10.2
A_h_44_deg,43.99742908809592,0.37866095334813316,0.3877398510565187,0.8431040976422146,10.2
A_h_46_deg,46.00278137105379,0.37415377532038036,0.39023099879558015,0.8912168936821541,10.2
A_h_48_deg,48.00240407606037,0.36919988649547336,0.3888903216554797,0.9263357255649218,10.2
A_h_50_deg,50.002026781066945,0.45171340979147667,0.4863252447573212,1.1344144681853892,10.2
A_h_52_deg,52.00164948607351,0.45245879645507764,0.4792102697717156,1.0887688548254504,10.2
A_h_54_deg,54.00127219108009,0.4425697139070046,0.4647881507865858,1.0604364938891253,10.2
A_h_56_deg,56.00089489608666,0.4792247855107194,0.5093368156813989,1.1237692885762942,10.2
A_h_58_deg,58.000517601093236,0.5032516512829684,0.5424508861305629,1.1815345921372629,10.2
A_h_60_deg,60.0001403060998,0.5248535952937279,0.5623782923490712,1.3967116161577202,10.2
A_h_4_deg,3.9992454100131463,0.03705303201404048,0.037086358542375505,0.1335924399358397,10.3
A_h_6_deg,5.998868115019719,0.0527012666398195,0.05273413181174187,0.15174715492321567,10.3
A_h_8_deg,7.9984908200262925,0.061885935958125825,0.06195296847224433,0.18580079716273912,10.3
A_h_10_deg,9.998113525032865,0.07457944242098093,0.0746523048712673,0.1867896313193942,10.3
A_h_12_deg,11.997736230039438,0.09385789458564195,0.09412556006551909,0.26381040039477166,10.3
A_h_14_deg,13.99735893504601,0.11289497611305216,0.1131723330601217,0.31510097799098036,10.3
A_h_16_deg,16.002711218003892,0.13006157846713723,0.13067227945378315,0.36274756224100674,10.3
A_h_18_deg,18.002333923010465,0.14011931340941147,0.1409613781727974,0.3288391919860998,10.3
A_h_20_deg,20.00195662801704,0.14944228585253042,0.15028332821190546,0.41347264937498895,10.3
A_h_22_deg,22.001579333023614,0.1665430479901924,0.1678834032920494,0.46045582058359136,10.3
A_h_24_deg,24.001202038030186,0.20498216251087248,0.20667267138391657,0.4723266357360294,10.3
A_h_26_deg,26.000824743036755,0.2201147730818987,0.2233557474570718,0.5954631104074051,10.3
A_h_28_deg,28.00044744804333,0.22122242140937753,0.22423564818805805,0.5664144101593767,10.3
A_h_30_deg,30.0000701530499,0.22120547448002373,0.22468402510712893,0.6517897240341064,10.3
A_h_32_deg,31.999692858056477,0.25309774950703895,0.25802763603054435,0.6482107551858998,10.3
A_h_34_deg,33.99931556306305,0.2644590502891062,0.2705027006931531,0.6494917010302972,10.3
A_h_36_deg,35.99893826806962,0.31459516632787954,0.32252999002258476,0.7226684007870079,10.3
A_h_38_deg,37.998560973076195,0.31672421257842354,0.32626484263908206,0.7807431953904032,10.3
A_h_40_deg,39.998183678082775,0.32753159437949486,0.3365538221728799,0.7456899966313273,10.3
A_h_42_deg,41.99780638308934,0.34202204641614903,0.35469133576620926,0.792897141220906,10.3
A_h_44_deg,43.99742908809592,0.38184434576940546,0.3910562521057159,0.8443683576334644,10.3
A_h_46_deg,46.00278137105379,0.38791056942507113,0.4022644119130804,0.8946292605355219,10.3
A_h_48_deg,48.00240407606037,0.3814573543020805,0.39975111588785767,0.9309467351874203,10.3
A_h_50_deg,50.002026781066945,0.4447375198575858,0.47688707006235,1.1322620075733267,10.3
A_h_52_deg,52.00164948607351,0.45059920263020425,0.4783906957395995,1.0887871845735133,10.3
A_h_54_deg,54.00127219108009,0.44964222111972485,0.4720758686715958,1.0622283815489313,10.3
A_h_56_deg,56.00089489608666,0.4869363814831696,0.5169003506145855,1.1252650788836625,10.3
A_h_58_deg,58.000517601093236,0.5254097762626814,0.5614746264171546,1.1728277520830899,10.3
A_h_60_deg,60.0001403060998,0.538623162067652,0.5755157185554702,1.3879147674886223,10.3
A_h_4_deg,3.9992454100131463,0.03689062177933857,0.03692789559722247,0.13311202508691222,10.4
A_h_6_deg,5.998868115019719,0.05288397078494744,0.052915394679082454,0.15226399365229804,10.4
A_h_8_deg,7.9984908200262925,0.06301270456748671,0.06307916227938419,0.18512985209898614,10.4
A_h_10_deg,9.998113525032865,0.07623401641618062,0.07630288339879479,0.18694267858345182,10.4
A_h_12_deg,11.997736230039438,0.0960799390988102,0.09634840660645458,0.2640968914103118,10.4
A_h_14_deg,13.99735893504601,0.11268534041131996,0.1129491389479739,0.3165127493435276,10.4
A_h_16_deg,16.002711218003892,0.13000526740957577,0.13064111354804614,0.3628286334159517,10.4
A_h_18_deg,18.002333923010465,0.14597579947114084,0.14681977395866253,0.33113817012988767,10.4
A_h_20_deg,20.00195662801704,0.15292434159042428,0.15374222514831068,0.41563092948399305,10.4
A_h_22_deg,22.001579333023614,0.17336122740604767,0.1747744368971492,0.4620619906037766,10.4
A_h_24_deg,24.001202038030186,0.20551244081251124,0.20724083607770882,0.47434207275561535,10.4
A_h_26_deg,26.000824743036755,0.22183284614931376,0.2250606366677634,0.5962737770662567,10.4
A_h_28_deg,28.00044744804333,0.2205713747219326,0.22353884564946885,0.5666480430485656,10.4
A_h_30_deg,30.0000701530499,0.23081346295378993,0.2341547359720702,0.6508282006205768,10.4
A_h_32_deg,31.999692858056477,0.2638137538610982,0.2686196540178804,0.6450633678792195,10.4
A_h_34_deg,33.99931556306305,0.27586178667042893,0.28154954219395245,0.6477685910368258,10.4
A_h_36_deg,35.99893826806962,0.31089240997858747,0.31791930178163424,0.7214153591217511,10.4
A_h_38_deg,37.998560973076195,0.325547241180145,0.33448878273175403,0.7782744863614446,10.4
A_h_40_deg,39.998183678082775,0.33886374636676175,0.3468735539283936,0.7427943136727531,10.4
A_h_42_deg,41.99780638308934,0.35694279550954666,0.36825555035146723,0.7857682378917041,10.4
A_h_44_deg,43.99742908809592,0.38799879916920205,0.3971275541428902,0.8456843202751596,10.4
A_h_46_deg,46.00278137105379,0.4044070608220415,0.4177727767280815,0.8954603944341741,10.4
A_h_48_deg,48.00240407606037,0.3979879618132924,0.41520916748623404,0.9356072377785378,10.4
A_h_50_deg,50.002026781066945,0.43625717707582806,0.46505410659113783,1.1295819136801022,10.4
A_h_52_deg,52.00164948607351,0.44593327256766313,0.4736103466890743,1.0889748454474342,10.4
A_h_54_deg,54.00127219108009,0.4611736013040101,0.4833593370048918,1.0633071723939906,10.4
A_h_56_deg,56.00089489608666,0.4969663680839868,0.5267585281733875,1.1277078411002779,10.4
A_h_58_deg,58.000517601093236,0.5440465449884105,0.5809729557749344,1.1649421730630198,10.4
A_h_60_deg,60.0001403060998,0.5547412475929406,0.5911005014634099,1.3798003504771676,10.4
A_h_4_deg,3.9992454100131463,0.03693893677680806,0.03698031569999442,0.13270402656205627,10.5
A_h_6_deg,5.998868115019719,0.05296906389057272,0.05300263297852917,0.1530928605877211,10.5
A_h_8_deg,7.9984908200262925,0.06391400404724563,0.06397745396188852,0.18334764557539396,10.5
A_h_10_deg,9.998113525032865,0.0785799966680192,0.07865068115769905,0.18690301458620073,10.5
A_h_12_deg,11.997736230039438,0.09793515693332788,0.09822000678207993,0.2645087416442744,10.5
A_h_14_deg,13.99735893504601,0.11245185882771323,0.1127060751444696,0.3178373174655382,10.5
A_h_16_deg,16.002711218003892,0.13005632236846787,0.13070511662890666,0.36236221014280234,10.5
A_h_18_deg,18.002333923010465,0.15023651116383024,0.1511535168047602,0.3329739110930263,10.5
A_h_20_deg,20.00195662801704,0.1566837832289706,0.15753344159734853,0.41804329662118533,10.5
A_h_22_deg,22.001579333023614,0.17964353083970463,0.18127337327794346,0.4635893792440706,10.5
A_h_24_deg,24.001202038030186,0.20614600393669247,0.20790471954644252,0.4765340684156185,10.5
A_h_26_deg,26.000824743036755,0.22316140778227853,0.22646205691192176,0.5964389695409773,10.5
A_h_28_deg,28.00044744804333,0.2201613505045226,0.22313788332178056,0.5669721533594013,10.5
A_h_30_deg,30.0000701530499,0.24021139563686977,0.24383779350859006,0.6492923955792693,10.5
A_h_32_deg,31.999692858056477,0.27199266228815844,0.2771258071391881,0.6430239331913477,10.5
A_h_34_deg,33.99931556306305,0.2849646723437636,0.2910930914756743,0.646737695300855,10.5
A_h_36_deg,35.99893826806962,0.30797972307245086,0.3145962241286515,0.720737027491138,10.5
A_h_38_deg,37.998560973076195,0.33436694237464626,0.3431801306111029,0.7762765097509297,10.5
A_h_40_deg,39.998183678082775,0.3491004543874617,0.35684589230036623,0.7394312098519515,10.5
A_h_42_deg,41.99780638308934,0.3717358066823478,0.38280174331032746,0.7793068812991755,10.5
A_h_44_deg,43.99742908809592,0.39461102564229944,0.4040266594765488,0.8466262034690892,10.5
A_h_46_deg,46.00278137105379,0.41781003145621015,0.43165927955346733,0.8937988144809128,10.5
A_h_48_deg,48.00240407606037,0.41472223851652074,0.4327360449438873,0.940791728570693,10.5
A_h_50_deg,50.002026781066945,0.4313212031902892,0.45925035662473246,1.1265457032108315,10.5
A_h_52_deg,52.00164948607351,0.44165704968280856,0.46842357822878133,1.09012111786955,10.5
A_h_54_deg,54.00127219108009,0.4731848133697722,0.4958271188298621,1.0637821406301664,10.5
A_h_56_deg,56.00089489608666,0.5056922181998732,0.5356749676509932,1.1312842432433632,10.5
A_h_58_deg,58.000517601093236,0.552100984865472,0.5911923069255144,1.1626451910385152,10.5
A_h_60_deg,60.0001403060998,0.5659906595610663,0.6033215324612435,1.3722819368988812,10.5
A_h_4_deg,3.9992454100131463,0.03701594433928371,0.03706015380699298,0.13207061501741757,10.6
A_h_6_deg,5.998868115019719,0.053067114535942185,0.05310368246282893,0.15357893682902857,10.6
A_h_8_deg,7.9984908200262925,0.06466873811650473,0.06473490527037078,0.18154914486700946,10.6
A_h_10_deg,9.998113525032865,0.08024666367385204,0.08032551382304695,0.18680880026093494,10.6
A_h_12_deg,11.997736230039438,0.09892069784549509,0.09922808945343756,0.26548556675332324,10.6
A_h_14_deg,13.99735893504601,0.11216487716112157,0.11241051353091155,0.3195647613490733,10.6
A_h_16_deg,16.002711218003892,0.13004062825901228,0.1306902463442225,0.3610389026327051,10.6
A_h_18_deg,18.002333923010465,0.15204512427535108,0.1530203575041924,0.33475230666989786,10.6
A_h_20_deg,20.00195662801704,0.15886594844176444,0.15975904413311637,0.4202519517466361,10.6
A_h_22_deg,22.001579333023614,0.18355195740858124,0.18542750962940652,0.46435050503156994,10.6
A_h_24_deg,24.001202038030186,0.20629678687949293,0.2080876045075466,0.4777228521378385,10.6
A_h_26_deg,26.000824743036755,0.22315729381469115,0.22642805868480578,0.5964755744353671,10.6
A_h_28_deg,28.00044744804333,0.22055669675482587,0.2235424273653836,0.5675027488722995,10.6
A_h_30_deg,30.0000701530499,0.24665893531306443,0.2506853942867179,0.6471101086121878,10.6
A_h_32_deg,31.999692858056477,0.275575503459427,0.2811114373900726,0.6420150471679187,10.6
A_h_34_deg,33.99931556306305,0.2887417714925124,0.2953368228890565,0.6464173448518378,10.6
A_h_36_deg,35.99893826806962,0.3091801591717459,0.31561737059255957,0.7204521309404495,10.6
A_h_38_deg,37.998560973076195,0.3412160881872492,0.3506029071754578,0.7748671476979472,10.6
A_h_40_deg,39.998183678082775,0.3558548164162481,0.3640412516259208,0.7355457076343508,10.6
A_h_42_deg,41.99780638308934,0.3819567845871269,0.39380392867926817,0.7772467673404146,10.6
A_h_44_deg,43.99742908809592,0.39848689437279083,0.4084208289012521,0.8476550560465048,10.6
A_h_46_deg,46.00278137105379,0.42447690412251093,0.43951897138630697,0.892660730104828,10.6
A_h_48_deg,48.00240407606037,0.42345956154536996,0.4431313836639117,0.9455116935230974,10.6
A_h_50_deg,50.002026781066945,0.43330581953264535,0.4610596828856318,1.123513860885704,10.6
A_h_52_deg,52.00164948607351,0.43807475336942875,0.4640976901231155,1.0900512705787095,10.6
A_h_54_deg,54.00127219108009,0.48134553198867824,0.505594460970259,1.0639294627711955,10.6
A_h_56_deg,56.00089489608666,0.5108334675613067,0.5417832679374774,1.1347662523724837,10.6
A_h_58_deg,58.000517601093236,0.5511460843186661,0.5899928407046003,1.1605376528864166,10.6
A_h_60_deg,60.0001403060998,0.5695999739017206,0.6072215824545775,1.3622289010619717,10.6
A_h_4_deg,3.9992454100131463,0.0370350213398152,0.03707910049640748,0.13162698079295665,10.7
A_h_6_deg,5.998868115019719,0.053298149768736626,0.053337756671150975,0.15383943132918576,10.7
A_h_8_deg,7.9984908200262925,0.06498645239512293,0.06505787208509702,0.1799547800757575,10.7
A_h_10_deg,9.998113525032865,0.0811776338031818,0.08126822574131327,0.18712699824965684,10.7
A_h_12_deg,11.997736230039438,0.0990769721434098,0.09939460166225364,0.26753445678482934,10.7
A_h_14_deg,13.99735893504601,0.11213373571738482,0.11237814056734198,0.32181489948246345,10.7
A_h_16_deg,16.002711218003892,0.1294932871669054,0.13013102149191666,0.3595630490969388,10.7
A_h_18_deg,18.002333923010465,0.1511297874179879,0.1520478397383552,0.3364208002068483,10.7
A_h_20_deg,20.00195662801704,0.15893161858928076,0.15983713933513793,0.4212021357774023,10.7
A_h_22_deg,22.001579333023614,0.18407328595958422,0.18604242057788473,0.463441685627636,10.7
A_h_24_deg,24.001202038030186,0.20509383419567417,0.20684160514246863,0.4783311872706508,10.7
A_h_26_deg,26.000824743036755,0.22304964508515404,0.22624757986885796,0.5958355575142185,10.7
A_h_28_deg,28.00044744804333,0.22094711077217466,0.22397906447095658,0.5679905686287603,10.7
A_h_30_deg,30.0000701530499,0.2497784868265259,0.2542281714504834,0.6450505436479617,10.7
A_h_32_deg,31.999692858056477,0.2752148349730212,0.2808053046618628,0.6410306492481443,10.7
A_h_34_deg,33.99931556306305,0.28820504973336225,0.2946138069147984,0.6470170934785786,10.7
A_h_36_deg,35.99893826806962,0.31305269960407694,0.31922486236198216,0.7203117165901622,10.7
A_h_38_deg,37.998560973076195,0.342495256240041,0.3521655483656,0.7734679047233928,10.7
A_h_40_deg,39.998183678082775,0.3577968563190669,0.36641716294885796,0.7307119411941878,10.7
A_h_42_deg,41.99780638308934,0.38448830763366876,0.3972685356556256,0.7793792669748485,10.7
A_h_44_deg,43.99742908809592,0.39969513702950016,0.4103388237764284,0.848647750186168,10.7
A_h_46_deg,46.00278137105379,0.4250229032488125,0.4410501832678413,0.8922970596520393,10.7
A_h_48_deg,48.00240407606037,0.4235369246033079,0.44415455859077557,0.9504350624086264,10.7
A_h_50_deg,50.002026781066945,0.43943724484238594,0.4664972910009618,1.119976465624049,10.7
A_h_52_deg,52.00164948607351,0.437045834495029,0.4635758287797285,1.0891497919135888,10.7
A_h_54_deg,54.00127219108009,0.48165247309932413,0.5070316296866748,1.0642010340605932,10.7
A_h_56_deg,56.00089489608666,0.510156700764784,0.5421217737653294,1.1383004575219369,10.7
A_h_58_deg,58.000517601093236,0.5476077302494993,0.5848321603367467,1.1581449953884198,10.7
A_h_60_deg,60.0001403060998,0.5671028767955587,0.6030881415338138,1.3501269775007438,10.7
A_h_4_deg,3.9992454100131463,0.037098911607009954,0.037141049248826434,0.13138474547221413,10.8
A_h_6_deg,5.998868115019719,0.053394891888853754,0.053436426602484,0.15391485363785518,10.8
A_h_8_deg,7.9984908200262925,0.06505026242964791,0.06512686833437899,0.17826742758230063,10.8
A_h_10_deg,9.998113525032865,0.0815613527511941,0.08166285486101471,0.1874689924317785,10.8
A_h_12_deg,11.997736230039438,0.09899740495309367,0.0993070452278168,0.2696659751245646,10.8
A_h_14_deg,13.99735893504601,0.11221077300523934,0.11248779848530842,0.32236145551161766,10.8
A_h_16_deg,16.002711218003892,0.12923155972900932,0.12985818556827475,0.3583761629164821,10.8
A_h_18_deg,18.002333923010465,0.14853226120431565,0.14927647550628848,0.33806690771022474,10.8
A_h_20_deg,20.00195662801704,0.15835465436529078,0.15925872937622662,0.42170279814074574,10.8
A_h_22_deg,22.001579333023614,0.18251722495019615,0.18442943777947365,0.46191089493199833,10.8
A_h_24_deg,24.001202038030186,0.20391362355033177,0.20556198401978082,0.4792305252080662,10.8
A_h_26_deg,26.000824743036755,0.22276248772137017,0.2258704582129146,0.5954626231657332,10.8
A_h_28_deg,28.00044744804333,0.22162166376042755,0.2247141838286911,0.5687731702529225,10.8
A_h_30_deg,30.0000701530499,0.24981306833255654,0.25435056181575083,0.6430342391414872,10.8
A_h_32_deg,31.999692858056477,0.27345157781037244,0.27888504749476795,0.639911974950996,10.8
A_h_34_deg,33.99931556306305,0.28653649691318533,0.2925540417773182,0.647909362251049,10.8
A_h_36_deg,35.99893826806962,0.31587651690128016,0.32193348462792165,0.7196151937990527,10.8
A_h_38_deg,37.998560973076195,0.34017790034448264,0.3492801570289204,0.7721768111812781,10.8
A_h_40_deg,39.998183678082775,0.35651239948318053,0.3650803170743768,0.7263354053167235,10.8
A_h_42_deg,41.99780638308934,0.38196599448947977,0.3950579630171622,0.7817404966967363,10.8
A_h_44_deg,43.99742908809592,0.3987632825260409,0.4100646428039077,0.8499534891977039,10.8
A_h_46_deg,46.00278137105379,0.4218117480845362,0.4376359697789983,0.8921743840805663,10.8
A_h_48_deg,48.00240407606037,0.419597783799325,0.4397969405647243,0.9553155034988885,10.8
A_h_50_deg,50.002026781066945,0.4455224717677083,0.4721968252234234,1.1169479422818969,10.8
A_h_52_deg,52.00164948607351,0.4379133993752438,0.46537095643562454,1.0880599744205117,10.8
A_h_54_deg,54.00127219108009,0.47882724075395205,0.5045712629165917,1.0636911621965508,10.8
A_h_56_deg,56.00089489608666,0.5054330623777135,0.5377024742770592,1.1419205754275783,10.8
A_h_58_deg,58.000517601093236,0.544146967327175,0.5782335602847068,1.1554498484097797,10.8
A_h_60_deg,60.0001403060998,0.5619320914239535,0.5963247925596554,1.3387814163103302,10.8
A_h_4_deg,3.9992454100131463,0.037202621390315924,0.037243351400795134,0.13085966094655666,10.9
A_h_6_deg,5.998868115019719,0.05350126147746633,0.053545134782382466,0.15401930078065162,10.9
A_h_8_deg,7.9984908200262925,0.06493827194877823,0.06501921873442802,0.17645831628726194,10.9
A_h_10_deg,9.998113525032865,0.08194697725797608,0.08206048160523485,0.1876642417038168,10.9
A_h_12_deg,11.997736230039438,0.09914558547281505,0.09945499829095247,0.2713614253588289,10.9
A_h_14_deg,13.99735893504601,0.11229007188069758,0.11262144566242405,0.3236038732085902,10.9
A_h_16_deg,16.002711218003892,0.12905129160096074,0.12967107789127683,0.35745815222522886,10.9
A_h_18_deg,18.002333923010465,0.1452015044949815,0.1457955630324367,0.33904483897804605,10.9
A_h_20_deg,20.00195662801704,0.1578466953524491,0.15876311880154093,0.42068447853335345,10.9
A_h_22_deg,22.001579333023614,0.18030122880280733,0.18206615115969202,0.4604316204558647,10.9
A_h_24_deg,24.001202038030186,0.2026367460622637,0.2041947326339606,0.4804144726461663,10.9
A_h_26_deg,26.000824743036755,0.22206006740317472,0.22505762379733368,0.5953030448555987,10.9
A_h_28_deg,28.00044744804333,0.22272621848180862,0.2258660903030138,0.5695932723285521,10.9
A_h_30_deg,30.0000701530499,0.24904695960582876,0.25354611444130487,0.6407866033538907,10.9
A_h_32_deg,31.999692858056477,0.27188352752428946,0.2770485247031327,0.6391278835221126,10.9
A_h_34_deg,33.99931556306305,0.2851765475288028,0.29097644553164953,0.6482867680983233,10.9
A_h_36_deg,35.99893826806962,0.3176339122883907,0.3237127319331038,0.7183235297444782,10.9
A_h_38_deg,37.998560973076195,0.3368461258668205,0.3449471518631306,0.7718870677360283,10.9
A_h_40_deg,39.998183678082775,0.35435946919772143,0.3624553641181623,0.722490006227408,10.9
A_h_42_deg,41.99780638308934,0.37789129326163606,0.39025148199951826,0.7863852246502181,10.9
A_h_44_deg,43.99742908809592,0.3969165380590842,0.4087199364552706,0.8505477458310513,10.9
A_h_46_deg,46.00278137105379,0.41761943412493757,0.4326768202330942,0.8925540263695979,10.9
A_h_48_deg,48.00240407606037,0.41517346332089056,0.4339191583962976,0.9601440580757292,10.9
A_h_50_deg,50.002026781066945,0.45003151918740314,0.476801649888983,1.114848237213944,10.9
A_h_52_deg,52.00164948607351,0.44051277993609894,0.46969382702840623,1.0862221254556559,10.9
A_h_54_deg,54.00127219108009,0.4755899894854769,0.5016410768237012,1.0630995072076779,10.9
A_h_56_deg,56.00089489608666,0.5004980901281622,0.533088111193151,1.1456102877200447,10.9
A_h_58_deg,58.000517601093236,0.5407747113171687,0.5726433372399439,1.1523704123355873,10.9
A_h_60_deg,60.0001403060998,0.5561304011021286,0.5893437585467549,1.3276107257370988,10.9
