h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07143767731191629,0.35266114947616245,1.572012780942507,0.06653929456504232
1,15.0,20.0,0.09894777004330024,0.35112826848217166,1.6009733594881828,0.09549987311071761
2,20.0,25.0,0.12511267009034072,0.350229120596407,1.637715844984149,0.132242358606684
3,25.0,30.0,0.15101090608753265,0.3505735648886581,1.6660527572570267,0.1605792708795625
4,30.0,35.0,0.17748612459377383,0.3519986630806677,1.6938920027762423,0.1884185163987777
5,35.0,40.0,0.20419666125480007,0.35430356299161425,1.716953145890474,0.21147965951300907
6,40.0,45.0,0.23078832992803877,0.3569808472200979,1.757159289902073,0.25168580352460773
7,45.0,50.0,0.26111874556421644,0.36117571589708325,1.7891904751489296,0.28371698877146445
8,50.0,55.0,0.29431143666659343,0.36521616386309147,1.8070085801506464,0.3015350937731814
9,55.0,60.0,0.31450013282420564,0.3659644525036326,1.8259298307485223,0.3204563443710577
10,60.0,65.0,0.34424083120110105,0.37297454773986727,1.8447406279285614,0.33926714155109644
11,65.0,70.0,0.37085716000436386,0.380077901752805,1.8748953891748277,0.36942190279736264
