h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.025345153914664825,0.3609128953249747,-1.0957377867782423,0.4371206939666677
1,15.0,20.0,-0.029929506291616167,0.36006175268872215,-0.9289250817612376,0.6039333989836726
2,20.0,25.0,-0.03554692205777186,0.35960720002840824,-0.76089202250247,0.77196645824244
3,25.0,30.0,-0.04072165749790791,0.356785243965475,-0.5817905219265017,0.9510679588184086
4,30.0,35.0,-0.043816935963690476,0.3560514921120281,-0.3992218239416737,1.1336366568032366
5,35.0,40.0,-0.048124765019117784,0.35194759391265423,-0.2279149183782025,1.3049435623667076
6,40.0,45.0,-0.05281447828306065,0.3465504915264907,-0.059637462587350726,1.4732210181575593
7,45.0,50.0,-0.05683209433781752,0.3491354654841667,0.1119956988495363,1.6448541795944467
8,50.0,55.0,-0.04572241848330547,0.3267445899841497,0.2778604601106005,1.8107189408555107
9,55.0,60.0,-0.044071274541412075,0.3415689664648119,0.4461872791601196,1.9790457599050302
10,60.0,65.0,-0.045070930540124315,0.3384043842455583,0.6081811032405792,2.1410395839854894
11,65.0,70.0,-0.04478280213429178,0.3333507928546191,0.7754603263416011,2.3083188070865113
