h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.039285396917127575,0.3333441003697032,-0.1600840022292572,-1.6796764573043088
1,15.0,20.0,0.03545973189184159,0.3117395400319754,-0.8287866699929326,-2.3483791250679844
2,20.0,25.0,0.024411970250141097,0.2997362720772323,-1.4887899899837984,-3.0083824450588503
3,25.0,30.0,0.007797088668472839,0.29719099899582746,-2.155474892283266,-3.675067347358318
4,30.0,35.0,-0.006528011798806687,0.3092139338281514,-2.8260458440266802,-4.345638299101731
5,35.0,40.0,-0.013271126039707181,0.3240641042298227,-3.4712304584498246,-4.990822913524875
6,40.0,45.0,-0.00836366676858668,0.3380623386310163,-4.12100834212288,-5.640600797197932
7,45.0,50.0,0.00978247428161458,0.3433818855764626,-4.801646113239447,-6.3212385683145
8,50.0,55.0,0.012097638336020072,0.3446272543180953,-5.477441707466855,-6.9970341625419055
9,55.0,60.0,0.028117259896901656,0.3323866120299273,-6.142913395854396,-7.662505850929448
10,60.0,65.0,0.03457773410340103,0.3216536272734208,-6.819713416588363,-8.339305871663417
11,65.0,70.0,0.027505514242969337,0.30857506523212186,-7.478598386438588,-8.99819084151364
