run_name,k_h,k_v,distance_first_to_last,orientation_change_deg,displacement_x_local,displacement_y_local
k-0.8,-0.8000381970970207,-1.6000445632798574,0.1473744070986891,-14.117626778392683,0.03584368409314639,-0.1429491034540646
k-0.6,-0.5999809014514897,-1.1999777183600713,0.020403730559334386,31.154589225056696,-0.020349189836321287,-0.001490870129580137
k-0.4,-0.40001909854851037,-0.8000222816399287,0.013694653837208083,122.47281565361847,-0.006759114725042554,-0.011910411909529873
k-0.2,-0.1999618029029794,-0.3999554367201426,0.03148339207198889,138.10963877337647,0.02165010307363168,-0.022857756085401228
k0.2,0.1999618029029794,0.3999554367201426,0.018985800409769063,-141.34609979969542,-0.01808431584960752,0.005780842278701375
k0.4,0.40001909854851037,0.8000222816399287,0.015331528855697375,-120.68520236290576,0.0019927934829250924,-0.015201465428947715
k0.6,0.5999809014514897,1.1999777183600713,0.05179746787810125,-28.011963590441955,0.04997803995631525,0.013607836003857784
k0.8,0.8000381970970207,1.6000445632798574,0.13941005302473095,11.544746881605269,-0.07833893648358713,-0.11531770859230075
