h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07711465176568828,0.37647241279223026,1.814624920722563,0.25049435797752273
1,15.0,20.0,0.11666461177867231,0.3905881184496039,1.918016635614193,0.35388607286915297
2,20.0,25.0,0.16041811282309074,0.4123482287067643,2.0253473554801276,0.4612167927350873
3,25.0,30.0,0.1945052112184743,0.4242498863679512,2.12904616769565,0.5649156049506096
4,30.0,35.0,0.23434624332014956,0.4294866452718458,2.256691001700083,0.6925604389550426
5,35.0,40.0,0.2906949474762959,0.4731575512123633,2.41928028817816,0.8551497254331194
6,40.0,45.0,0.3248156037110501,0.5163394376018082,2.561862693193857,0.9977321304488161
7,45.0,50.0,0.34999240348307636,0.5619081365145656,2.703582749957262,1.139452187212222
8,50.0,55.0,0.3711764579588127,0.6055013295847089,2.8341215376689495,1.269990974923909
9,55.0,60.0,0.3846578504157897,0.6489161656137246,2.9674409011740965,1.4033103384290555
10,60.0,65.0,0.39607379721579555,0.6933959906221075,3.089309808122075,1.5251792453770348
11,65.0,70.0,0.3961210930230653,0.7324549617818435,3.183347336009513,1.6192167732644724
