h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08796813262646146,0.3538175420279238,1.4300446344279443,-0.09076177998873272
1,15.0,20.0,0.12268295166970064,0.34718222687637323,1.3881508646425238,-0.1326555497741532
2,20.0,25.0,0.1555094615160971,0.3381124094313791,1.34194665056154,-0.1788597638551369
3,25.0,30.0,0.18153680994776913,0.33158319506317097,1.3008755642980894,-0.21993085011858768
4,30.0,35.0,0.22095985890134448,0.320827293201894,1.2702298153409661,-0.25057659907571084
5,35.0,40.0,0.25535819678226573,0.3127525373953935,1.2313939489726493,-0.2894124654440277
6,40.0,45.0,0.2861597610254387,0.30079216825447136,1.1893060133714777,-0.3315004010451992
7,45.0,50.0,0.32021470718552975,0.28865182325747724,1.1477427040026655,-0.37306371041401126
8,50.0,55.0,0.3504931605467894,0.27619134822091196,1.1096443056766099,-0.4111621087400669
9,55.0,60.0,0.38218977899521206,0.26082108603432885,1.0733455457476457,-0.4474608686690314
10,60.0,65.0,0.41421020475181036,0.24640133995894703,1.0404392819115749,-0.48036713250510177
11,65.0,70.0,0.4448806239753336,0.231439719796076,0.9998821657489658,-0.5209242486677109
