h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08499240714510041,0.35718243106375025,1.6864936790064828,0.18794318310499944
1,15.0,20.0,0.11993611007674237,0.36001287152512496,1.749531639830392,0.25098114392890875
2,20.0,25.0,0.15649299366371058,0.3654450086081995,1.823796890125104,0.32524639422362034
3,25.0,30.0,0.1939456372916203,0.37486960482690246,1.9017445911723474,0.4031940952708643
4,30.0,35.0,0.2284015692292579,0.3860592798053137,1.977843710637188,0.47929321473570463
5,35.0,40.0,0.26196080062988164,0.3996713984907877,2.05382056216405,0.5552700662625668
6,40.0,45.0,0.2955874210795101,0.416317062525752,2.1335884800653035,0.6350379841638201
7,45.0,50.0,0.33027669099985446,0.43403291463311483,2.2132295826137334,0.71467908671225
8,50.0,55.0,0.3766375043010964,0.4567886103206824,2.29399488133511,0.7954443854336266
9,55.0,60.0,0.40810301204042854,0.4602910040563967,2.3729336593756853,0.8743831634742014
10,60.0,65.0,0.43439137256785537,0.4869416917926985,2.464258095755063,0.9657075998535799
11,65.0,70.0,0.46161386805494764,0.5179656936589169,2.5502314319886175,1.051680936087134
