h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07206000361101986,0.3573720397892997,1.2574579313932681,-0.2876542691882392
1,15.0,20.0,0.09783308687325108,0.34808823582336146,1.1442004484848365,-0.40091175209667074
2,20.0,25.0,0.1237128683639541,0.3388345672274333,1.036573932784532,-0.5085382677969753
3,25.0,30.0,0.139822969828625,0.3231762496640796,0.9449026309716758,-0.6002095696098317
4,30.0,35.0,0.16319702444995682,0.30414451308959484,0.8317891520707592,-0.7133230485107482
5,35.0,40.0,0.18700408998408058,0.28516751942073754,0.7252380803751004,-0.8198741202064066
6,40.0,45.0,0.20661980829654575,0.26355130649402814,0.6260462188918544,-0.9190659816896527
7,45.0,50.0,0.22407238786488867,0.24139719723913441,0.5387814272866396,-1.0063307732948676
8,50.0,55.0,0.24430115120508483,0.22146124254932642,0.44893989054207134,-1.0961723100394358
9,55.0,60.0,0.2585541321304402,0.19854674384555057,0.3621921670682321,-1.182920033513275
10,60.0,65.0,0.26866927884715974,0.1739331448219545,0.2749934142236307,-1.2701187863578765
11,65.0,70.0,0.27766661737159376,0.14875883344314877,0.18986065863105367,-1.3552515419504536
