frame,x,y
motor_with_onshape_mounting,-0.03549342344838196,0.10416824429147667
motor_with_onshape_mounting_2,0.06629633767647083,0.07781270825458267
motor_with_onshape_mounting_3,0.18422642263656744,0.0556204785040305
motor_with_onshape_mounting_4,0.3007869298603466,0.027095960003567204
motor_with_onshape_mounting_5,0.42076612512853395,0.024861524376919436
motor_with_onshape_mounting_6,0.5290703424200519,-0.02681241989007685
motor_with_no_arms,0.647745173692596,-0.009028032876842534
