h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.03216527450774099,0.3583109704230821,1.3669241869443551,-0.2027426388993417
1,15.0,20.0,-0.04398350599587283,0.3599940613472995,1.2687348372095275,-0.3009319886341686
2,20.0,25.0,-0.05597316430273918,0.3625081569339639,1.180842289392377,-0.38882453645131937
3,25.0,30.0,-0.06776269662602456,0.3656986928706482,1.0926270634635598,-0.4770397623801367
4,30.0,35.0,-0.0782174805296442,0.36977966988646327,0.9977473608410561,-0.5719194650026402
5,35.0,40.0,-0.08797595840640364,0.3746195691265499,0.8983873046283725,-0.6712795212153237
6,40.0,45.0,-0.09791316003418661,0.3809345948032603,0.8047379961165043,-0.7649288297271919
7,45.0,50.0,-0.10588819540209954,0.38653241543386124,0.7118772786327533,-0.8577895472109429
8,50.0,55.0,-0.11612815612766086,0.3936968474326191,0.6232133629972397,-0.9464534628464567
9,55.0,60.0,-0.13018198249512916,0.40827172501633396,0.5286296027898713,-1.0410372230538254
10,60.0,65.0,-0.1350962738486001,0.41508709612348277,0.44051111275274984,-1.1291557130909462
11,65.0,70.0,-0.13993545521654419,0.42372395310536726,0.35008101934196595,-1.2195858065017304
