h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.4810281152679611,0.29167843798562443,2.0465430887151963,0.475749158268868
1,15.0,20.0,-0.6535231271940836,0.20221574485237223,2.2071822288849567,0.6363882984386285
2,20.0,25.0,-0.8041845253572123,0.08195456916682814,2.3963229692523424,0.8255290388060144
3,25.0,30.0,-0.9242833006085873,-0.07272870816942077,2.6563842215748577,1.08559029112853
4,30.0,35.0,-0.9980661560608369,-0.25169970518512197,2.882067927259131,1.3112739968128022
5,35.0,40.0,-1.0291513341412277,-0.44940699861163835,3.1095177984143447,1.5387238679680169
6,40.0,45.0,-1.022437377523606,-0.6530339184671923,3.304002372241487,1.7332084417951603
7,45.0,50.0,-0.9635556789195526,-0.8499390527921826,3.497628186176814,1.9268342557304865
8,50.0,55.0,-0.8328434770517714,-1.02455280085711,3.6891268196567193,2.118332889210391
9,55.0,60.0,-0.7266576111194246,-1.167181356775864,3.897663300725597,2.3268693702792684
10,60.0,65.0,-0.5998036677039116,-1.2886950856834547,4.126864279956023,2.556070349509695
11,65.0,70.0,-0.6660849876758467,-1.2306252974699399,4.262975377042156,2.692181446595827
