frame,x,y
motor_with_onshape_mounting,0.13263653280812257,-0.010122904620580781
motor_with_onshape_mounting_2,0.15688342662757007,0.09237100664252126
motor_with_onshape_mounting_3,0.1346819079464235,0.21029934317299884
motor_with_onshape_mounting_4,0.16640514665020648,0.32603022116419683
motor_with_onshape_mounting_5,0.19734211374764093,0.4419737594131046
motor_with_onshape_mounting_6,0.17514060186308578,0.5599020972231272
motor_with_no_arms,0.20686427924627288,0.6756328549660798
