h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07581605811243389,0.3597061080781237,1.6010274019595274,0.03023348235136736
1,15.0,20.0,0.10766544550419846,0.3594012434562007,1.615781778753095,0.04498785914493474
2,20.0,25.0,0.14024867060530366,0.3596611005702077,1.6391047241242085,0.06831080451604836
3,25.0,30.0,0.17539557890714652,0.36105369058383074,1.6694314040368954,0.0986374844287351
4,30.0,35.0,0.2107042092927947,0.36328902191700757,1.690717098099844,0.11992317849168373
5,35.0,40.0,0.2447718695219839,0.36572804383897134,1.6989127059242048,0.12811878631604434
6,40.0,45.0,0.2844623584471615,0.3696502405278343,1.707775766826436,0.13698184721827578
7,45.0,50.0,0.31091200710511663,0.3722938094647029,1.7162881388426283,0.1454942192344681
8,50.0,55.0,0.34370749437981074,0.3741931517142067,1.7318366042106632,0.16104268460250273
9,55.0,60.0,0.39198630199063317,0.3803884551201393,1.748881203783462,0.1780872841753021
10,60.0,65.0,0.4294386529949504,0.3854943786462325,1.7794504758410798,0.20865655623291965
11,65.0,70.0,0.4662839611786201,0.39329517396018226,1.7953940829031896,0.22460016329502921
