h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08808047480273587,0.3679888855260073,1.6982020753216625,0.12740815158081864
1,15.0,20.0,0.1309512092472459,0.37622817015733295,1.8282338191553416,0.2574398954144981
2,20.0,25.0,0.1694037286377462,0.39174918659005575,1.9088939560245215,0.33810003228367813
3,25.0,30.0,0.20651694100658144,0.4072601814067178,1.9771571988522973,0.4063632751114535
4,30.0,35.0,0.2397753605923392,0.42389197886122487,2.0580559096136946,0.48726198587285086
5,35.0,40.0,0.268944658853683,0.4430143242776587,2.1060561870072747,0.5352622632664314
6,40.0,45.0,0.30069096921042254,0.4655258726120234,2.1567915830207283,0.5859976592798847
7,45.0,50.0,0.3342276319312504,0.49174173339147936,2.2456910578581795,0.6748971341173358
8,50.0,55.0,0.366724049835169,0.5233058944173868,2.347682503363541,0.7768885796226978
9,55.0,60.0,0.39975021026705726,0.5585902012297072,2.474306201105895,0.9035122773650515
10,60.0,65.0,0.4293588180362825,0.5976318899072229,2.6084371958617667,1.0376432721209234
11,65.0,70.0,0.45310233035612013,0.6366530831474512,2.7279615322818036,1.15716760854096
