h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08591229237501284,0.3940656785291389,-1.427826239082343,0.020118489994631533
1,15.0,20.0,0.11480305441684216,0.40487956890686844,-1.432137398069955,0.01580733100701974
2,20.0,25.0,0.1445602135166383,0.4163051765858242,-1.4466870487900454,0.0012576802869297698
3,25.0,30.0,0.17543218480344872,0.42458471610239995,-1.473600978501611,-0.025656249424636197
4,30.0,35.0,0.20735856347817536,0.4339511048495147,-1.488026451821951,-0.04008172274497631
5,35.0,40.0,0.23816603343585016,0.44407333564933177,-1.486691272727153,-0.0387465436501783
6,40.0,45.0,0.2675377482654085,0.4530113196660149,-1.4979856009739116,-0.0500408718969374
7,45.0,50.0,0.29616045807837305,0.4631241104588111,-1.5127271726340674,-0.06478244355709276
8,50.0,55.0,0.3385962307724153,0.4678935787093145,-1.5320103889651062,-0.08406565988813157
9,55.0,60.0,0.3579669212346123,0.46953191228004054,-1.5575786819723803,-0.10963395289540548
10,60.0,65.0,0.39260307400542827,0.4773530637999549,-1.5867108990796106,-0.13876617000263583
11,65.0,70.0,0.4222834184314294,0.480906052595248,-1.612018736721115,-0.1640740076441403
