frame,x,y
motor_with_onshape_mounting,0.7415517001993802,0.9519261856341891
motor_with_onshape_mounting_2,0.6531406405687175,0.9022138906591016
motor_with_onshape_mounting_3,0.5331880906813494,0.8988523593600146
motor_with_onshape_mounting_4,0.4266750472166349,0.8435806913219492
motor_with_onshape_mounting_5,0.3073468939413649,0.8309022933056646
motor_with_onshape_mounting_6,0.1915552866340593,0.7994015370769509
motor_with_no_arms,0.074570571500569,0.7726702241597257
