h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.000692878847674486,0.36157305596994876,2.066476047813666,0.4956821250181375
1,15.0,20.0,-0.003380416226662233,0.36039632232232405,2.2307271193334817,0.6599331965379521
2,20.0,25.0,-0.009388102230740089,0.35841018214175224,2.3792933441673694,0.8084994213718402
3,25.0,30.0,-0.01495440009265085,0.35553774491885415,2.557970563114753,0.9871766403192244
4,30.0,35.0,-0.021199085951659074,0.3500312260147542,2.724724935031735,1.153931012236206
5,35.0,40.0,-0.02776190461518843,0.34082355608139175,2.8867545245639143,1.3159606017683858
6,40.0,45.0,-0.03210931160830441,0.33170520523958236,3.1026760139373146,1.5318820911417856
7,45.0,50.0,-0.034345323504212676,0.3288958930449932,3.295551952280503,1.7247580294849738
8,50.0,55.0,-0.039635109992235094,0.34539619963520246,3.4938654351217098,1.9230715123261806
9,55.0,60.0,-0.02086086007350804,0.3138370093458984,3.7132858651180136,2.142491942322484
10,60.0,65.0,-0.016138597729647493,0.3062634739509771,3.9117317582426563,2.3409378354471273
11,65.0,70.0,-0.018006442262379088,0.30264583089603625,4.079795825667861,2.509001902872331
