h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.06973917229685658,0.3498390588628063,1.2193386121058751,-0.3514553114767773
1,15.0,20.0,0.10418982036803386,0.33782408267256836,1.0925990390921505,-0.47819488449050185
2,20.0,25.0,0.13535234234358118,0.3214825819190388,0.9652168073801864,-0.6055771162024661
3,25.0,30.0,0.16715610264734912,0.30018247555735433,0.85086641611165,-0.719927507471002
4,30.0,35.0,0.19309924410504128,0.278572018889001,0.718124113155829,-0.8526698104268234
5,35.0,40.0,0.21711847191285247,0.2529277057659047,0.5800738866661839,-0.9907200369164686
6,40.0,45.0,0.23761556930455088,0.22267766107909964,0.4693059590977702,-1.1014879644848823
7,45.0,50.0,0.25624048275388384,0.18510856517606597,0.3371555609510663,-1.233638362631586
8,50.0,55.0,0.25540602616747804,0.17807004845108232,0.19683485202011572,-1.373959071562537
9,55.0,60.0,0.25947788741459804,0.12775861992640442,0.07191462346299539,-1.498879300119657
10,60.0,65.0,0.2624255780407622,0.0912825033627975,-0.0582424696282784,-1.6290363932109306
11,65.0,70.0,0.2605636283807838,0.05716714072708281,-0.21978683671897925,-1.790580760301632
