h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.12188871754782,0.4362499433246817,-0.5903075523299965,-2.1611014797229897
1,15.0,20.0,0.20608239811678758,0.22295834571016887,-1.2928773150534782,-2.863671242446472
2,20.0,25.0,0.30751621081039066,0.43175543912005243,-2.0794744380470034,-3.650268365439997
3,25.0,30.0,0.0997936120659565,0.3388417062523647,-2.754888178771604,-4.325682106164597
4,30.0,35.0,0.3071193910525389,0.2847732222637456,-3.4616947383003485,-5.032488665693341
5,35.0,40.0,0.17354190672474634,0.4836624158890919,-4.240508947668676,-5.811302875061671
6,40.0,45.0,0.09557266965706832,0.27634290496008806,-5.040518118094494,-6.611312045487487
7,45.0,50.0,0.2795613647530704,0.3611056866145787,-5.771472044775607,-7.342265972168599
8,50.0,55.0,0.10503693794608086,0.419735276284815,-6.545032551694552,-8.115826479087545
9,55.0,60.0,0.22451416548404912,0.2863739660708532,-7.321030506495062,-8.891824433888058
10,60.0,65.0,0.23270266717899754,0.47902394614021676,-8.1347701879745,-9.705564115367492
11,65.0,70.0,0.0956842587725823,0.34912158282399025,-8.856335390539835,-10.42712931793283
