h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.03162371834134848,0.35943800322384367,1.4943382715643125,-0.07645565251446501
1,15.0,20.0,0.04328383702739858,0.3580243347756982,1.4609846986124158,-0.10980922546636225
2,20.0,25.0,0.05696719586250775,0.3553550719236606,1.419054031368259,-0.15173989271051908
3,25.0,30.0,0.07104372596936841,0.3531065387108243,1.3975578447762973,-0.1732360793024804
4,30.0,35.0,0.08377061532172098,0.35147215080955724,1.3646180501427505,-0.20617587393602702
5,35.0,40.0,0.09835591978836071,0.34909647831708057,1.311310583863211,-0.25948334021556646
6,40.0,45.0,0.11195110410536335,0.3449944451384169,1.2636805902053814,-0.3071133338733965
7,45.0,50.0,0.12406438853916338,0.33986544749991426,1.220733606515713,-0.3500603175630648
8,50.0,55.0,0.1364216473676559,0.3347975847578855,1.176298757643666,-0.3944951664351118
9,55.0,60.0,0.15142625621134806,0.3281947772456032,1.1261531789257697,-0.4446407451530083
10,60.0,65.0,0.16542285058752895,0.32192635835264194,1.0744285805939653,-0.49636534348481276
11,65.0,70.0,0.18014839518649367,0.3140614009679057,1.0268207225040493,-0.5439732015747284
