h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.07947971316528343,0.3599240114142825,-1.6779483274930809,-0.12195182291184818
1,15.0,20.0,-0.11929386569936318,0.363525797980855,-1.7554568427128185,-0.1994603381315863
2,20.0,25.0,-0.15574372047114876,0.3687803383725252,-1.8293137121419145,-0.27331720756068173
3,25.0,30.0,-0.19323895140728056,0.37613620913741336,-1.9013725625212103,-0.34537605793997755
4,30.0,35.0,-0.2285547455750239,0.3868314273198882,-1.9789340879655668,-0.42293758338433435
5,35.0,40.0,-0.26437107623218753,0.40255349529966195,-2.0549671206414573,-0.49897061606022447
6,40.0,45.0,-0.2999597250648767,0.42050307300792383,-2.12404766968209,-0.5680511651008572
7,45.0,50.0,-0.3337809489796908,0.438388415099977,-2.1955434631266675,-0.6395469585454351
8,50.0,55.0,-0.3630614970624383,0.45069422434139156,-2.2794637997601206,-0.7234672951788883
9,55.0,60.0,-0.4043873332633882,0.4784923633518023,-2.3685468090776602,-0.8125503044964272
10,60.0,65.0,-0.4324452589678881,0.5076965343067822,-2.4455614576881457,-0.889564953106913
11,65.0,70.0,-0.4589511480092023,0.5390650889687617,-2.531957001493235,-0.9759604969120025
