h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.049726753838118205,0.4603533332626823,7.03297569871225,5.462181763238159
1,15.0,20.0,0.13539554217904132,0.40723957392090154,9.450166339298976,7.879372403824887
2,20.0,25.0,0.10512587594006007,0.4078621041994399,11.698581609905624,10.12778767443153
3,25.0,30.0,0.050298062477031544,0.3528438070199449,14.181423388267813,12.610629452793724
4,30.0,35.0,0.08023866206177348,0.4020706464593029,16.507658401571256,14.936864466097168
5,35.0,40.0,-0.0018703768131259452,0.45799618120996116,18.884464712847077,17.313670777372987
6,40.0,45.0,0.02261469813578722,0.42462238934378144,21.03679459540642,19.46600065993233
7,45.0,50.0,0.14328517597126142,0.6680428432578143,23.33867889248218,21.767884957008096
8,50.0,55.0,-0.16188357086972807,0.4480160633265158,25.709398100462135,24.138604164988053
9,55.0,60.0,0.3211459566203605,0.43236131122810334,28.076655180951256,26.50586124547717
10,60.0,65.0,0.02190586970146928,0.7207687971593789,30.397624040225036,28.826830104750943
11,65.0,70.0,-0.02666343828575503,0.23431181546511137,32.677010291420245,31.106216355946152
