frame,x,y
motor_with_onshape_mounting,-0.757804682614275,0.29426522605999594
motor_with_onshape_mounting_2,-0.6775673683987959,0.3625238201576536
motor_with_onshape_mounting_3,-0.6286593206788976,0.4721048534954656
motor_with_onshape_mounting_4,-0.5372567330173101,0.5498580975945674
motor_with_onshape_mounting_5,-0.4883489001273109,0.6594392268146956
motor_with_onshape_mounting_6,-0.39694616003135097,0.7371922917196821
motor_with_no_arms,-0.3480385419680419,0.8467735168201892
