frame,x,y
motor_with_onshape_mounting,0.8366743834261317,0.311638447428562
motor_with_onshape_mounting_2,0.8082910371651842,0.4154747309153974
motor_with_onshape_mounting_3,0.7238726283510508,0.5007597369438495
motor_with_onshape_mounting_4,0.690107960423159,0.6159115810441506
motor_with_onshape_mounting_5,0.6115009649615072,0.7065809819712715
motor_with_onshape_mounting_6,0.570211803530565,0.8192539829445258
motor_with_no_arms,0.49775868216652885,0.9149124650807422
