h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.10566278152925912,0.34904100441861163,1.476549209481214,-0.022101525278639452
1,15.0,20.0,0.13835743206629397,0.3463543951016304,1.4775790302073668,-0.021071704552486147
2,20.0,25.0,0.17478344523967543,0.34411190211827153,1.4627349698639145,-0.03591576489593906
3,25.0,30.0,0.20843293411783761,0.3407240506686637,1.428654616099285,-0.06999611866056772
4,30.0,35.0,0.24187671351034393,0.33400486037595506,1.3971977386937848,-0.10145299606606847
5,35.0,40.0,0.27499816208345623,0.32755347279726577,1.3648738335606005,-0.13377690119925237
6,40.0,45.0,0.30867128031686525,0.3186262585680545,1.3296041155859952,-0.16904661917385816
7,45.0,50.0,0.34701619823687596,0.30520867908619703,1.2995165053080384,-0.1991342294518148
8,50.0,55.0,0.3759032839848142,0.29627071642890923,1.2766291171987552,-0.22202161756109798
9,55.0,60.0,0.40800871402436173,0.2856254664285156,1.2543021134920722,-0.24434862126778106
10,60.0,65.0,0.441259330025187,0.27319889493912564,1.2176299964179018,-0.2810207383419517
11,65.0,70.0,0.4720941297749175,0.2604530772220819,1.1787465885208324,-0.3199041462390206
