h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.11291556750466664,0.4356185561685869,-6.10631391454096,-7.677107835383052
1,15.0,20.0,0.39389098101413145,0.2392922244743183,-9.753030335256915,-11.323824256099005
2,20.0,25.0,0.2690631081818528,0.5059208389506207,-13.269444410479153,-14.840238331321247
3,25.0,30.0,0.2870032126440119,0.2265048465191855,-16.635899298049566,-18.206693218891655
4,30.0,35.0,0.31744620644735944,0.4979062488150565,-20.247852076474345,-21.81864599731643
5,35.0,40.0,0.09218287429055536,0.21792660467485334,-23.9346370715202,-25.50543099236229
6,40.0,45.0,0.37966223888857564,0.3665164017033255,-27.34664686051609,-28.917440781358177
7,45.0,50.0,0.11680057494864529,0.3303004587774984,-30.763803978594993,-32.33459789943709
8,50.0,55.0,0.4817864222687862,0.34166384231168173,-34.380983093673656,-35.95177701451574
9,55.0,60.0,0.05943412107528035,0.5219922583280936,-38.07334566086112,-39.644139581703215
10,60.0,65.0,0.30355652464258326,0.23717339458123174,-41.588269174474014,-43.159063095316114
11,65.0,70.0,0.16572419950016123,0.5971760452041938,-45.25639441595993,-46.82718833680203
