h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09721176679043238,0.34797347674902573,1.4685316479465562,-0.038229489735885434
1,15.0,20.0,0.13713472901409607,0.3409297710930888,1.448867280012709,-0.05789385766973274
2,20.0,25.0,0.17810494197945342,0.33255322912168245,1.4100217399526644,-0.09673939772977799
3,25.0,30.0,0.21783320151419655,0.3240338523628046,1.3795736910122667,-0.1271874466701754
4,30.0,35.0,0.2556067062511589,0.31393371197896563,1.3611466034730275,-0.14561453420941445
5,35.0,40.0,0.2919649441114684,0.30265838860118444,1.3389892544046906,-0.16777188327775108
6,40.0,45.0,0.3349227673150959,0.2878475702986815,1.3081041303100815,-0.1986570073723606
7,45.0,50.0,0.372679964816531,0.2737134390264437,1.2964450165106283,-0.21031612117181356
8,50.0,55.0,0.39260730320727044,0.2595238472441862,1.2816150421892474,-0.2251460954931946
9,55.0,60.0,0.43652305741848596,0.24070700824557412,1.263648782754642,-0.24311235492779995
10,60.0,65.0,0.471986631730386,0.2262295675774773,1.2315464274009036,-0.2752147102815384
11,65.0,70.0,0.5074533549692591,0.2101887207850561,1.210697639607193,-0.2960634980752492
