frame,x,y
motor_with_onshape_mounting,-4.988977648263576,-1.0492884987994415
motor_with_onshape_mounting_2,-5.042986090139224,-0.9597299497269448
motor_with_onshape_mounting_3,-5.076483917712059,-0.844500198586449
motor_with_onshape_mounting_4,-5.089983313255309,-0.7252619231881239
motor_with_onshape_mounting_5,-5.102290795050054,-0.6058947338441842
motor_with_onshape_mounting_6,-5.132434092642737,-0.4897423270234944
motor_with_no_arms,-5.195304259560134,-0.38753008650515697
