h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.7898556302771208,0.2693708453533517,-1.3736015023748525,-0.009389354033342692
1,15.0,20.0,-1.109504276610668,0.21929277286562243,-1.3300418500564921,0.034170298285017844
2,20.0,25.0,-1.4177706542449442,0.16850876474251997,-1.3295477739963817,0.034664374345128424
3,25.0,30.0,-1.7334832432464173,0.12537440590611174,-1.3131153397874527,0.051096808554056974
4,30.0,35.0,-2.0410453371508046,0.07090657575532573,-1.2457604994545646,0.11845164888694526
5,35.0,40.0,-2.3327349978902183,0.0007329651196010821,-1.2634576574102099,0.1007544909312999
6,40.0,45.0,-2.6230801939860267,-0.06179984065675354,-1.2633844520623803,0.1008276962791293
7,45.0,50.0,-2.9325805408501675,-0.17296330664179776,-1.2421279211972243,0.12208422714428557
8,50.0,55.0,-3.1741640975950243,-0.33584626496667114,-1.1749378310539154,0.18927431728759445
9,55.0,60.0,-3.4353481197267803,-0.4390618577953157,-1.1172661167474554,0.2469460315940543
10,60.0,65.0,-3.709874849889131,-0.5199857118540252,-1.1066312433463825,0.2575809049951271
11,65.0,70.0,-4.0012722859875955,-0.6133835313222216,-1.168464668468767,0.19574747987274269
