h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.04321994593527795,0.3563038437354067,1.400701331663422,-0.06953523181131825
1,15.0,20.0,0.05089133953122144,0.35498487880396934,1.3956247418260375,-0.07461182164870284
2,20.0,25.0,0.058349320027755676,0.3560267594931944,1.3806727790620794,-0.08956378441266112
3,25.0,30.0,0.06544884176592881,0.3563969184739188,1.3577572928904271,-0.11247927058431337
4,30.0,35.0,0.07455585076437195,0.35566348738635833,1.342128837554921,-0.12810772591981917
5,35.0,40.0,0.06895172543841789,0.3547049817442041,1.3242411655579367,-0.14599539791680358
6,40.0,45.0,0.09486499829855813,0.33765498614490225,1.2946039426958151,-0.17563262077892489
7,45.0,50.0,0.10053991859093805,0.33482163096023837,1.2605714757468278,-0.20966508772791229
8,50.0,55.0,0.10873153559079464,0.3339950061628905,1.2555850096862462,-0.2146515537884941
9,55.0,60.0,0.11995447030081277,0.33121043848457954,1.2635088831002412,-0.20672768037449912
10,60.0,65.0,0.13125597442039708,0.32816918465596523,1.2587062664905975,-0.21153029698414305
11,65.0,70.0,0.13947317163901735,0.32645516490427867,1.2335934559004529,-0.23664310757428747
