frame,x,y
motor_with_onshape_mounting,0.18150308224886483,0.04657866428441105
motor_with_onshape_mounting_2,0.28529896042506125,0.027563261537634942
motor_with_onshape_mounting_3,0.37397554755478396,0.10841165604874586
motor_with_onshape_mounting_4,0.43667484740897033,0.21072879927408555
motor_with_onshape_mounting_5,0.39182374202483683,0.32203189153041506
motor_with_onshape_mounting_6,0.30323777185689954,0.4029795653043071
motor_with_no_arms,0.18387639584004473,0.41534329918051754
