h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08117496722635285,0.3575162618427402,1.5206636160582894,-0.005716494681928106
1,15.0,20.0,0.11423496942849518,0.3554009082156631,1.4944731073841653,-0.03190700335605229
2,20.0,25.0,0.14806089884027,0.35391047016883187,1.4793179099383431,-0.04706220080187409
3,25.0,30.0,0.18082784676394284,0.3489635694482511,1.464939308123907,-0.06144080261631033
4,30.0,35.0,0.21340087702465949,0.3457526349105509,1.4553478674418237,-0.07103224329839407
5,35.0,40.0,0.2456324826280866,0.3405455592933517,1.4384865973222865,-0.08789351341793118
6,40.0,45.0,0.27130832779506614,0.3299035336554531,1.4310693130951362,-0.09531079764508163
7,45.0,50.0,0.3147828291703903,0.3200046800552356,1.4272503632244848,-0.09912974751573249
8,50.0,55.0,0.35255147851636276,0.3157251921362986,1.4226370883895045,-0.10374302235071259
9,55.0,60.0,0.38805534608632514,0.3107170998900738,1.4160301596466425,-0.11034995109357489
10,60.0,65.0,0.4215626323586519,0.30480025807378275,1.4080482927467763,-0.11833181799344109
11,65.0,70.0,0.45384250741846754,0.29984434956929584,1.3976149013896222,-0.12876520935059518
