h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.01711728571124505,0.390765720495836,-1.6831227323574778,-3.2539166520041753
1,15.0,20.0,0.03426242932460861,0.3814753469672841,-3.1693204293437445,-4.740114348990442
2,20.0,25.0,0.010937277109041294,0.3808414147048307,-4.6171804599448665,-6.187974379591565
3,25.0,30.0,0.020825969717862866,0.4016294289288363,-6.007956039645073,-7.578749959291771
4,30.0,35.0,0.03595604127795759,0.39859142550746496,-7.532248272608288,-9.103042192254984
5,35.0,40.0,0.006718008037922834,0.3920469541592795,-8.987978029237905,-10.558771948884603
6,40.0,45.0,-0.002156146937404729,0.40569160286150513,-10.5135663770188,-12.084360296665492
7,45.0,50.0,-0.04317076945605729,0.4404225304975577,-11.979238149005504,-13.550032068652204
8,50.0,55.0,-0.05070225485304205,0.4816869058172568,-13.338066605519273,-14.90886052516597
9,55.0,60.0,0.08554545448658107,0.5187907020737085,-14.566650727891327,-16.137444647538025
10,60.0,65.0,0.16545897038051594,0.38969430069234695,-15.905763858555154,-17.47655777820185
11,65.0,70.0,0.05478461342261998,0.3005779672945612,-17.302062309458332,-18.87285622910503
