h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.029509046917739166,0.3586839433269541,1.5073438660426908,-0.04336099406009802
1,15.0,20.0,-0.04062977598549404,0.35944374607331786,1.4774397732594822,-0.07326508684330657
2,20.0,25.0,-0.05028198794233876,0.36058946194112096,1.4590501509344511,-0.09165470916833768
3,25.0,30.0,-0.06428740625562392,0.36035497037737924,1.434232518295206,-0.11647234180758272
4,30.0,35.0,-0.07431548241519294,0.36090838171447814,1.4169351080912787,-0.1337697520115098
5,35.0,40.0,-0.09109348182221179,0.36385734964965705,1.392144278023264,-0.15856058207952467
6,40.0,45.0,-0.11370801529016322,0.3661676187313182,1.371610988244964,-0.17909387185782508
7,45.0,50.0,-0.11248151681743698,0.35329009019109314,1.3459641407064817,-0.20474071939630709
8,50.0,55.0,-0.1272614163109171,0.3525779286063571,1.3209335743977655,-0.22977128570502278
9,55.0,60.0,-0.13829361646275706,0.3566526529197224,1.308158652739958,-0.2425462073628307
10,60.0,65.0,-0.14805335406230463,0.359936034101991,1.2963175208153102,-0.25438733928747875
11,65.0,70.0,-0.16012561970269645,0.3640262587820991,1.2816678586604846,-0.2690370014423041
