h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.06815192047263706,0.35488671701270574,-1.5589742932258936,0.003728104997345543
1,15.0,20.0,-0.09477875149197706,0.35239837029711524,-1.5604229391657476,0.0022794590574917663
2,20.0,25.0,-0.11942673993678313,0.34994652472516935,-1.5583743370383598,0.004328061184879255
3,25.0,30.0,-0.14682180433865127,0.3479122164527719,-1.5587975034780828,0.00390489474515646
4,30.0,35.0,-0.17460522715501464,0.345412566814334,-1.5563399743309743,0.006362423892264735
5,35.0,40.0,-0.20255982641087059,0.3427734823514439,-1.5473764549941273,0.01532594322911172
6,40.0,45.0,-0.2293377113087011,0.33960951195786626,-1.5400053644964904,0.022697033726748868
7,45.0,50.0,-0.25546678197129524,0.33612240600501603,-1.5372620564480965,0.02544034177514265
8,50.0,55.0,-0.27437373875169047,0.3332657517449873,-1.5305415338299708,0.032160864393268256
9,55.0,60.0,-0.2989482328167236,0.3288688811329369,-1.5200884247495239,0.042613973473715365
10,60.0,65.0,-0.3382034174625587,0.3211236745941385,-1.5035956081059205,0.05910679011731851
11,65.0,70.0,-0.3621775837005895,0.317786702765182,-1.5051685784790112,0.05753381974422792
