h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.11714923668194255,0.35144535058440235,1.488927690775329,-0.03606173509801767
1,15.0,20.0,0.16682267624016053,0.34786734249524387,1.4917934347825417,-0.033195991090804816
2,20.0,25.0,0.2202453817474526,0.34283993875580426,1.485645408566319,-0.03934401730702771
3,25.0,30.0,0.26919168794100296,0.33984800196848947,1.4773911017925712,-0.04759832408077573
4,30.0,35.0,0.32103896609009014,0.3336033663776363,1.4597513626557106,-0.06523806321763635
5,35.0,40.0,0.3703275323685502,0.32836651991328436,1.4468208351391711,-0.07816859073417547
6,40.0,45.0,0.419802519133259,0.32958337359368406,1.445620197788103,-0.07936922808524385
7,45.0,50.0,0.46641741419241917,0.3260682723623993,1.4313099799728195,-0.09367944590052733
8,50.0,55.0,0.5237654451909722,0.31446101696158435,1.428981993028363,-0.09600743284498357
9,55.0,60.0,0.5439150067798328,0.29804074162657757,1.4188494221604608,-0.10614000371288591
10,60.0,65.0,0.6135986111617738,0.2832802709457395,1.3982857408300753,-0.12670368504327179
11,65.0,70.0,0.6668863581676527,0.2723286199013398,1.3867947666685096,-0.138194659204837
