frame,x,y
motor_with_onshape_mounting,0.4426275622048549,-0.056857409091135465
motor_with_onshape_mounting_2,0.44097827557323444,0.04847376122959688
motor_with_onshape_mounting_3,0.49855788214697533,0.15375713554287126
motor_with_onshape_mounting_4,0.49667985708838575,0.2737424389006263
motor_with_onshape_mounting_5,0.5542594152299978,0.3790258397014769
motor_with_onshape_mounting_6,0.5523814453648407,0.49901114392311385
motor_with_no_arms,0.6099609550706292,0.6042945712135323
