h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08170878234134529,0.3568622421415274,1.4609577038206014,-0.10983621767559644
1,15.0,20.0,0.11646808526283607,0.3559722473533592,1.444813952499513,-0.12597996899668468
2,20.0,25.0,0.15073275489952617,0.35217377824979457,1.426281855794662,-0.1445120657015358
3,25.0,30.0,0.1732652756133685,0.34649697663544543,1.4031731700883978,-0.16762075140779994
4,30.0,35.0,0.21557896861938766,0.3376026064947416,1.3653045888410142,-0.2054893326551836
5,35.0,40.0,0.24638043468341345,0.3319347235727755,1.339035416287951,-0.231758505208247
6,40.0,45.0,0.2792714140777202,0.3239930652254177,1.3151904608394085,-0.2556034606567895
7,45.0,50.0,0.3159957344583112,0.31551738077518593,1.2931652921489591,-0.27762862934723875
8,50.0,55.0,0.34957102186082567,0.3059402263459571,1.2669022093317093,-0.30389171216448846
9,55.0,60.0,0.38322701687082356,0.2946311184214681,1.245173636283993,-0.32562028521220476
10,60.0,65.0,0.41796246194014075,0.28678628370286074,1.2227783772331318,-0.34801554426306613
11,65.0,70.0,0.4532023698178142,0.275921761655069,1.1964410122980569,-0.37435290919814107
