h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.4553613857389147,0.46523611632686124,2.1923338070180556,0.7985691711549607
1,15.0,20.0,0.571500454812769,0.5842730459778226,2.5138377467383712,1.1200731108752766
2,20.0,25.0,0.6399381015625021,0.7342050483234853,2.8557143256095823,1.4619496897464876
3,25.0,30.0,0.6507391106331819,0.8946778996254777,3.190759320364245,1.7969946845011504
4,30.0,35.0,0.6095228090764038,1.0533415258331296,3.5029400028949613,2.109175367031867
5,35.0,40.0,0.526610380962515,1.1948398510860427,3.809696547464944,2.4159319116018496
6,40.0,45.0,0.40490993959459765,1.3066365705503318,4.142648594264589,2.748883958401494
7,45.0,50.0,0.2720547827833487,1.3845393879803982,4.49609621152847,3.102331575665375
8,50.0,55.0,0.07464086701398052,1.4098071686305667,4.829839685632255,3.4360750497691606
9,55.0,60.0,-0.08963354798153231,1.3532787046195554,5.1279190749301735,3.734154439067078
10,60.0,65.0,-0.23636905895998314,1.259494212319409,5.415568358384163,4.021803722521067
11,65.0,70.0,-0.35170972605171513,1.1247469400219776,5.747998728101956,4.35423409223886
