frame,x,y
motor_with_onshape_mounting,0.552833881361621,-0.09873741834630517
motor_with_onshape_mounting_2,0.6028178061149945,-0.006006541013610145
motor_with_onshape_mounting_3,0.6007392608928529,0.113975456175581
motor_with_onshape_mounting_4,0.6501708013191618,0.2233213422937364
motor_with_onshape_mounting_5,0.6397291910665615,0.3428661990418809
motor_with_onshape_mounting_6,0.6814143882747932,0.455393281709419
motor_with_no_arms,0.662660566502973,0.5739187817858917
