h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08540823857052933,0.35565805847312226,1.4840996380106457,-0.04535677888534597
1,15.0,20.0,0.12011105347572372,0.35182686766973786,1.476319430270035,-0.05313698662595616
2,20.0,25.0,0.15851270497105832,0.3471540687526859,1.4487088615487544,-0.08074755534723708
3,25.0,30.0,0.19352869042263152,0.3415957506496963,1.4083772105968861,-0.12107920629910562
4,30.0,35.0,0.22950598395851463,0.3334656264177002,1.370269820226973,-0.15918659666901822
5,35.0,40.0,0.2655404193964056,0.3250177635769477,1.3310025557847758,-0.1984538611112159
6,40.0,45.0,0.295082510625591,0.30870012383249,1.2947569085430468,-0.2346995083529449
7,45.0,50.0,0.33632277256908594,0.2937641397196963,1.2675388908690877,-0.26191752602690405
8,50.0,55.0,0.3770312017801828,0.2788268630100881,1.2398273067295646,-0.2896291101664271
9,55.0,60.0,0.4091249721451948,0.26765635722669634,1.2076057729631158,-0.32185064393287605
10,60.0,65.0,0.4452025457452686,0.2542234157756408,1.1856496355306638,-0.3438067813653278
11,65.0,70.0,0.48029264323756027,0.24153629235556762,1.1583283080363105,-0.3711281088596811
