h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09121385455208555,0.35597404071241845,1.5736251138804604,0.07795142880705082
1,15.0,20.0,0.13384034646410134,0.3543367620605269,1.5977836643418806,0.10210997926847103
2,20.0,25.0,0.17445202344150715,0.35347214922972886,1.621728021976468,0.1260543369030582
3,25.0,30.0,0.21665491534348671,0.35324248682460174,1.6446714682026653,0.1489977831292553
4,30.0,35.0,0.2585409772154771,0.35307970881037704,1.6716336468771615,0.17595996180375212
5,35.0,40.0,0.2985841112982694,0.35498575038797353,1.7001247352749937,0.20445105020158397
6,40.0,45.0,0.3392657846534128,0.35909974679446016,1.7246663873328876,0.22899270225947815
7,45.0,50.0,0.3771589497637761,0.35812986864330637,1.749462848487799,0.2537891634143895
8,50.0,55.0,0.42232558665220304,0.3592739923945356,1.7762206418755084,0.280546956802099
9,55.0,60.0,0.46514908432804897,0.3671449750107609,1.7874922724127256,0.29181858733931615
10,60.0,65.0,0.5078539690171192,0.3761379984941964,1.805219841887655,0.3095461568142459
11,65.0,70.0,0.5479848519254474,0.3835259582189088,1.8259180959812,0.33024441090779033
