h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.06727536601586769,0.3604014364446384,1.7368086510992164,0.1666255629849159
1,15.0,20.0,0.09057623437012913,0.3630279365444873,1.8047607736459073,0.23457768553160738
2,20.0,25.0,0.1141157928848221,0.36774523605867737,1.8774698506824423,0.3072867625681421
3,25.0,30.0,0.13818309603317772,0.3750425471712001,1.9377174287448244,0.3675343406305243
4,30.0,35.0,0.16165328708020454,0.38352006873691885,1.9992234989432724,0.42904041082897243
5,35.0,40.0,0.18555918461584064,0.3938089342619247,2.0583057204385296,0.48812263232422914
6,40.0,45.0,0.2096138140195539,0.40630866679561534,2.123837812626398,0.5536547245120981
7,45.0,50.0,0.23465544559258744,0.4208028081198604,2.1909820289029462,0.620798940788646
8,50.0,55.0,0.250886358052462,0.4273769523551579,2.250073188544656,0.6798901004303556
9,55.0,60.0,0.2761258797027071,0.4438326574137152,2.316090221922058,0.745907133807758
10,60.0,65.0,0.29511854960275347,0.4611299948107105,2.379700307091644,0.8095172189773439
11,65.0,70.0,0.3136990160142565,0.478849222128937,2.451002791802352,0.8808197036880523
