h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09135689312394293,0.35521972311564004,1.547624871934083,-0.023169037058551226
1,15.0,20.0,0.12991862780140237,0.3525609321945926,1.5765855589800881,0.005791649987453573
2,20.0,25.0,0.1692815525381204,0.35012658217286313,1.6010817866833509,0.030287877690716173
3,25.0,30.0,0.20862056092210993,0.3497480478068244,1.619716300939124,0.04892239194648991
4,30.0,35.0,0.2482666311501019,0.3498514552979952,1.6281746942243205,0.05738078523168614
5,35.0,40.0,0.28870285300216286,0.34926183383552223,1.623838813743002,0.05304490475036792
6,40.0,45.0,0.3333861100421883,0.348127406980474,1.6417306442969644,0.07093673530432962
7,45.0,50.0,0.38579646937303197,0.3469039391504048,1.6526890492959574,0.0818951403033229
8,50.0,55.0,0.412184721386795,0.34053650037859107,1.6624387896843107,0.09164488069167652
9,55.0,60.0,0.45549100925687,0.34046547527825055,1.6662393073887645,0.09544539839613009
10,60.0,65.0,0.4979609411946671,0.3428961695721292,1.687840833698988,0.11704692470635365
11,65.0,70.0,0.5407846671898959,0.3463697983977834,1.706688326676776,0.1358944176841417
