h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.030304722881383903,0.4015940214005985,7.2442849331895465,5.679372370813114
1,15.0,20.0,0.08437213320941661,0.33470762476822785,9.762086237998329,8.197173675621896
2,20.0,25.0,0.020744023469560387,0.359833476326082,12.16967934426718,10.604766781890746
3,25.0,30.0,0.0011858043679443323,0.2996334324715011,14.708292375706955,13.14337981333052
4,30.0,35.0,0.06774624319386502,0.37228393593143716,17.138594529813446,15.573681967437015
5,35.0,40.0,0.02040072819218116,0.3651327576250944,19.529653293312897,17.96474073093647
6,40.0,45.0,0.12515065538847417,0.2678670270885697,21.89413670336134,20.329224140984913
7,45.0,50.0,0.0669851994490394,0.4249286204299493,24.224912762290277,22.660000199913842
8,50.0,55.0,-0.010437310126924303,0.04632222692898666,26.57083457511599,25.005922012739557
9,55.0,60.0,0.23423151554553495,0.3475477776435796,28.843303343478397,27.27839078110196
10,60.0,65.0,-0.24344616594487395,0.3659924852216928,31.22755541962523,29.662642857248795
11,65.0,70.0,0.0835839010621993,0.0593996171334272,33.75943211187941,32.19451954950298
