h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.09134869907843327,0.38359606346744896,-1.9242182852177558,-0.36326078318538635
1,15.0,20.0,-0.12952993608554195,0.4044715643067597,-2.0602160196530344,-0.499258517620665
2,20.0,25.0,-0.16262097318009075,0.4291861019877627,-2.2021409547751363,-0.6411834527427668
3,25.0,30.0,-0.19120384467665175,0.45701417473926503,-2.3451166674487345,-0.7841591654163648
4,30.0,35.0,-0.21575511903610545,0.49098255512414396,-2.4994284851381487,-0.9384709831057799
5,35.0,40.0,-0.23575018226601163,0.527072767212072,-2.6257338431731956,-1.064776341140826
6,40.0,45.0,-0.2532252408210024,0.5745337223882017,-2.798719842000182,-1.2377623399678135
7,45.0,50.0,-0.2655671350507303,0.5996323767522275,-2.966810708128699,-1.4058532060963305
8,50.0,55.0,-0.26798135294649483,0.6325771277651958,-3.131954717739216,-1.5709972157068466
9,55.0,60.0,-0.26364017994523986,0.6836051515816379,-3.2884225459158363,-1.727465043883467
10,60.0,65.0,-0.2515489707590883,0.7253956587440983,-3.440017958456349,-1.8790604564239792
11,65.0,70.0,-0.23345384012114961,0.7656725901284882,-3.5784516726165108,-2.0174941705841407
