h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.2662548547913649,0.25705536159274783,0.9715611080913433,-0.5210154495365366
1,15.0,20.0,0.3491575966748784,0.180700700627657,0.7374073481401188,-0.7551692094877615
2,20.0,25.0,0.39925419499461945,0.09435979909525814,0.5170308615051964,-0.9755456961226837
3,25.0,30.0,0.4312334415094007,0.0009784279997692926,0.3104704761732002,-1.1821060814546798
4,30.0,35.0,0.4399944121874711,-0.1024714405362562,0.12428697229707553,-1.3682895853308046
5,35.0,40.0,0.42683555219864594,-0.2054355267253928,-0.005182731693759932,-1.4977592893216396
6,40.0,45.0,0.38350211516882915,-0.280232548329131,-0.16026791416457326,-1.652844471792453
7,45.0,50.0,0.3444427410614487,-0.38656441396122915,-0.36262498371217944,-1.8552015413400595
8,50.0,55.0,0.30132955954708723,-0.4729626824348804,-0.53553009386381,-2.0281066514916897
9,55.0,60.0,0.24081749142834014,-0.5420023333640377,-0.7396221941674744,-2.2321987517953543
10,60.0,65.0,0.15543065695280733,-0.599727377978165,-0.91986658033545,-2.4124431379633298
11,65.0,70.0,0.06927988858815654,-0.6418962066412859,-1.0681983778898385,-2.5607749355177187
