h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09193805912916198,0.3742663866704303,1.8426771759904361,0.31558596010162726
1,15.0,20.0,0.12469810058734698,0.38899268185777985,1.980158011627232,0.4530667957384229
2,20.0,25.0,0.15744421534685607,0.40841673632086184,2.1111454673400503,0.584054251451241
3,25.0,30.0,0.18618090807099785,0.43051680297354045,2.244423167309206,0.7173319514203969
4,30.0,35.0,0.2120246163909434,0.45616960107465815,2.376339304457247,0.8492480885684381
5,35.0,40.0,0.23457732136740173,0.48593819385883186,2.5067720886590394,0.9796808727702306
6,40.0,45.0,0.2540036008539627,0.5168639335647786,2.6333435701116805,1.1062523542228717
7,45.0,50.0,0.2714798137384586,0.5556910846409877,2.764834419839134,1.2377432039503249
8,50.0,55.0,0.28848246126490085,0.6030162990866809,2.9149168011178204,1.3878255852290116
9,55.0,60.0,0.29563385974111955,0.6248800269974295,3.050070349059293,1.522979133170484
10,60.0,65.0,0.29522756000342043,0.6653121107695944,3.2030024737045544,1.6759112578157453
11,65.0,70.0,0.28838547592782104,0.7041483096880417,3.3543940919434476,1.827302876054639
