frame,x,y
motor_with_onshape_mounting,0.019227767231502227,0.013743625456904617
motor_with_onshape_mounting_2,0.09513219416337203,0.08689844107599408
motor_with_onshape_mounting_3,0.187048152449092,0.1640441254168421
motor_with_onshape_mounting_4,0.2766474948493864,0.24386866952089326
motor_with_onshape_mounting_5,0.3627736029679164,0.32742878859852814
motor_with_onshape_mounting_6,0.46920803746969103,0.3828518086491523
motor_with_no_arms,0.5237158940163836,0.4897578120923265
