h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.09575959134928802,0.372556151434121,-1.3830810086519947,0.17811683338506903
1,15.0,20.0,0.1328526569984388,0.38304726696618785,-1.3129986786416796,0.2481991633953841
2,20.0,25.0,0.17099766456551577,0.39718873696649626,-1.229035333304637,0.33216250873242664
3,25.0,30.0,0.21523006275800555,0.40362254852388896,-1.147941279927136,0.4132565621099279
4,30.0,35.0,0.25363852536788506,0.4029985646982965,-1.0634499988237578,0.4977478432133058
5,35.0,40.0,0.3012990301430571,0.4351126599333759,-0.9673957064400315,0.5938021355970322
6,40.0,45.0,0.33351770193647357,0.4669845210686865,-0.8735341498274919,0.6876636922095717
7,45.0,50.0,0.36651999747981356,0.4984380460874592,-0.7739658625956604,0.7872319794414036
8,50.0,55.0,0.39974984866172475,0.5406700089715657,-0.656960005749322,0.9042378362877419
9,55.0,60.0,0.42641842825044973,0.5821791764936367,-0.5417873130774556,1.0194105289596083
10,60.0,65.0,0.45081434057653047,0.6246191516756339,-0.4409870958317502,1.1202107462053135
11,65.0,70.0,0.4707526035112164,0.6666850924014305,-0.34456519703146704,1.2166326450055966
