h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.04523770309261445,0.3733754834842631,1.7560860706042285,0.18529221395774287
1,15.0,20.0,0.0689119754180796,0.3819518727929697,1.8499273440558957,0.2791334874094103
2,20.0,25.0,0.08936844234496735,0.39340758368316303,1.9417929059608527,0.3709990493143671
3,25.0,30.0,0.10869202572404449,0.4070334132475175,2.0410827316278493,0.47028887498136335
4,30.0,35.0,0.12656675606922627,0.42237880816161927,2.1471436684425447,0.5763498117960593
5,35.0,40.0,0.14358987684354343,0.4404946132724721,2.2539458279907496,0.683151971344264
6,40.0,45.0,0.15905107653264244,0.4590154162851562,2.3621867375497643,0.7913928809032782
7,45.0,50.0,0.17729507381181844,0.4838153877886978,2.4550652741996775,0.8842714175531917
8,50.0,55.0,0.1918449833944339,0.5064290629068814,2.5410992262054104,0.9703053695589243
9,55.0,60.0,0.20285903624296014,0.5128346386410374,2.6238748055536605,1.0530809489071749
10,60.0,65.0,0.21754860160525952,0.5447813027441588,2.715136432994135,1.1443425763476487
11,65.0,70.0,0.22735725426436876,0.5696102845868605,2.8004004917180807,1.229606635071595
