h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07396779385338688,0.3543989521162657,1.4825865322286034,-0.04681496246402153
1,15.0,20.0,0.10684993444526387,0.35095022508744367,1.477438424925948,-0.05196306976667721
2,20.0,25.0,0.13811650410595672,0.3492012949107861,1.48296196437597,-0.046439530316655014
3,25.0,30.0,0.17051853019510285,0.3465110631352131,1.4810565233154724,-0.048344971377152476
4,30.0,35.0,0.20212776389250917,0.34397892266248126,1.4860480365792363,-0.04335345811338867
5,35.0,40.0,0.2332801263677627,0.34132920888769397,1.4773964988164474,-0.05200499587617749
6,40.0,45.0,0.2640925299894494,0.3390171372964943,1.4484101789196118,-0.08099131577301319
7,45.0,50.0,0.2942967750417603,0.3345936943394826,1.4283093558923614,-0.10109213880026374
8,50.0,55.0,0.30424139305138814,0.3271097951860703,1.436529706762668,-0.09287178792995715
9,55.0,60.0,0.3534322076713711,0.31309550006986564,1.4323642575262405,-0.09703723716638446
10,60.0,65.0,0.38797189852136726,0.30752264152889436,1.4085456782724741,-0.12085581642015081
11,65.0,70.0,0.41942814343715645,0.3030435008770311,1.4098925680740522,-0.11950892661857282
