h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.1333677602381099,0.42642131683217066,-1.5068944931626467,0.03034496823006507
1,15.0,20.0,-0.1931516657331131,0.4560208965943064,-1.4747867981609368,0.06245266323177463
2,20.0,25.0,-0.2530312431444645,0.48542660157176803,-1.4430746782933779,0.09416478309933383
3,25.0,30.0,-0.3125165996305258,0.5150004231928448,-1.4111948051290637,0.12604465626364816
4,30.0,35.0,-0.37285823780544325,0.5443340992644123,-1.379346798242031,0.1578926631506806
5,35.0,40.0,-0.4319531924624168,0.573685320314127,-1.347506517558581,0.18973294383413108
6,40.0,45.0,-0.4890719116319534,0.6024803417768501,-1.3156662340931402,0.2215732272995718
7,45.0,50.0,-0.5305407717712033,0.6211276272044018,-1.283755233986479,0.2534842274062325
8,50.0,55.0,-0.5805872839815386,0.5241011813970105,-1.2517686154766945,0.28547084591601746
9,55.0,60.0,-0.6152257984706112,0.5376446311226895,-1.2197872991211305,0.31745216227158146
10,60.0,65.0,-0.669775590933553,0.5706090018719215,-1.1877491331233005,0.3494903282694114
11,65.0,70.0,-0.725403142706256,0.602067521521462,-1.1556218748070148,0.3816175865856971
