h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.11553278078670955,0.3774652766889055,-1.3159463912280025,0.22678477772902514
1,15.0,20.0,0.15323121265101597,0.3902194289923978,-1.2253334135451606,0.3173977554118667
2,20.0,25.0,0.19038533212866368,0.4067986723687866,-1.136222555465956,0.4065086134910715
3,25.0,30.0,0.25499164934790464,0.42998811907291107,-1.054660415658704,0.4880707532983234
4,30.0,35.0,0.2779827599601716,0.42975153432821434,-0.9529430447218052,0.589788124235222
5,35.0,40.0,0.31642541935539403,0.46487714415311165,-0.84637513761796,0.6963560313390673
6,40.0,45.0,0.35097140821342926,0.5033691514431995,-0.7155045715758586,0.8272265973811689
7,45.0,50.0,0.3846382190485789,0.5447686480534376,-0.5818889987957664,0.960842170161261
8,50.0,55.0,0.4128987676625655,0.5859542890616254,-0.45909898237346347,1.0836321865835639
9,55.0,60.0,0.43819997879117223,0.6275606819108852,-0.35430775812225845,1.1884234108347689
10,60.0,65.0,0.4560431640050295,0.6711613984500907,-0.2534469353644677,1.2892842335925596
11,65.0,70.0,0.46839573589769423,0.71172762208657,-0.16178078403575813,1.380950384921269
