h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.08648758002329285,0.35706793450959723,1.6240036114086949,0.091805320781294
1,15.0,20.0,0.12491152215083817,0.3571601346818883,1.685638986588192,0.15344069596079138
2,20.0,25.0,0.16341353127353064,0.3593243635325075,1.731581044246167,0.19938275361876645
3,25.0,30.0,0.20231362275979134,0.36445948845196585,1.7806261817686992,0.24842789114129882
4,30.0,35.0,0.24399526817768333,0.37115147475031324,1.8412815467616082,0.3090832561342078
5,35.0,40.0,0.28492138865532246,0.3822061060311768,1.8894505798136436,0.357252289186243
6,40.0,45.0,0.3211944338705426,0.3937982724536571,1.9307262593574357,0.398527968730035
7,45.0,50.0,0.36144263408459126,0.4072500723464972,1.985292909675957,0.4530946190485567
8,50.0,55.0,0.40513940148574074,0.42234154891216436,2.0474668913005987,0.515268600673198
9,55.0,60.0,0.44149852500049447,0.43372525898640496,2.0918217126460203,0.5596234220186201
10,60.0,65.0,0.4802901131447932,0.4558245434012892,2.140019270491283,0.6078209798638821
11,65.0,70.0,0.5160377773768363,0.4792045981306183,2.1816684718981314,0.649470181270731
