h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.4129442269419873,0.18309536699340395,0.8054099478791688,-0.7490490709698843
1,15.0,20.0,0.5202612441036493,0.014695128781142073,0.5076318985899546,-1.0468271202590982
2,20.0,25.0,0.5709946545969588,-0.17615006536043654,0.2003717596920604,-1.3540872591569928
3,25.0,30.0,0.5779428668110365,-0.3739704090841092,-0.03909525981742715,-1.59355427866648
4,30.0,35.0,0.5414511340490518,-0.5485201002465137,-0.3632106393460928,-1.9176696581951456
5,35.0,40.0,0.4488515046815465,-0.7098099807997873,-0.6293389015400881,-2.183797920389141
6,40.0,45.0,0.3137561394731808,-0.8432855818595758,-0.8877342900986709,-2.4421933089477235
7,45.0,50.0,0.15172660526102646,-0.9122259550975146,-1.195333609625315,-2.7497926284743675
8,50.0,55.0,-0.03488164621897877,-0.8979510631343227,-1.4673703573849304,-3.021829376233983
9,55.0,60.0,-0.23186443810964927,-0.8710342043150903,-1.7169135664439152,-3.2713725852929683
10,60.0,65.0,-0.39560169656718824,-0.8322638992229625,-1.9938342026112565,-3.54829322146031
11,65.0,70.0,-0.5186081506544606,-0.7528798906156764,-2.2997657653114447,-3.8542247841604977
