h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07063577820051395,0.3693962939381818,1.7779801570707179,0.23149264193375788
1,15.0,20.0,0.09560859814576393,0.3783493292135966,1.8809601518895211,0.334472636752561
2,20.0,25.0,0.1214222060580826,0.3877997970302714,1.9754134551852096,0.4289259400482489
3,25.0,30.0,0.14553741097942235,0.40018043963613403,2.080138870425867,0.5336513552889064
4,30.0,35.0,0.16986103277189168,0.41557228588861084,2.182234246561297,0.6357467314243361
5,35.0,40.0,0.1930445729922583,0.43343529668614605,2.278506064807546,0.7320185496705862
6,40.0,45.0,0.21536629622640102,0.4524610273749575,2.3724877710198844,0.8260002558829243
7,45.0,50.0,0.24061413583562863,0.4802666531418819,2.4741889852808114,0.9277014701438513
8,50.0,55.0,0.2639272809551137,0.502080801825909,2.57552180864749,1.0290342935105294
9,55.0,60.0,0.2768731757162014,0.5144571568128733,2.6689622715048755,1.1224747563679156
10,60.0,65.0,0.2891376056437574,0.5395331930033148,2.7627047117275914,1.2162171965906303
11,65.0,70.0,0.2960360031672643,0.5629720746304656,2.855562408751698,1.309074893614737
