h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.07155346581346186,0.3669107942248523,1.7278027368307716,0.15700881562994567
1,15.0,20.0,0.11317961558225313,0.37812743447773867,1.8106771600790281,0.23988323887820207
2,20.0,25.0,0.15301951678445477,0.3904090686937804,1.9013708328429797,0.3305769116421542
3,25.0,30.0,0.18243466495431732,0.3939877684454254,1.9809028981198389,0.41010897691901255
4,30.0,35.0,0.23819995008720551,0.397741516907994,2.0722404620169166,0.5014465408160906
5,35.0,40.0,0.2792581858791705,0.42838257461286444,2.166759770169381,0.5959658489685551
6,40.0,45.0,0.31602516595947927,0.45754620235478377,2.271389665590862,0.700595744390036
7,45.0,50.0,0.35198815707687314,0.4941956514728457,2.389476827604561,0.8186829064037346
8,50.0,55.0,0.3876400138523679,0.5375542983519387,2.5307215485202357,0.9599276273194097
9,55.0,60.0,0.4168631575621407,0.5772579147916784,2.6327635744148075,1.0619696532139817
10,60.0,65.0,0.4410957765374311,0.6164752036455853,2.7339312241137685,1.1631373029129422
11,65.0,70.0,0.461277434658336,0.6589411767581207,2.8218183099020466,1.2510243887012207
