h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,0.043633906884761355,0.34739927881178645,1.5117955412562136,-0.05899837832160282
1,15.0,20.0,0.07124733535699135,0.3404208155597199,1.558288402265943,-0.01250551731187355
2,20.0,25.0,0.09541534894666025,0.33432563228420664,1.58009668915849,0.009302769580673505
3,25.0,30.0,0.12198431423920039,0.3289417740834667,1.5919056716443267,0.02111175206650996
4,30.0,35.0,0.1483990941692128,0.3249217407512733,1.6122818422541625,0.04148792267634576
5,35.0,40.0,0.17931883768360193,0.3177357052188979,1.6643958480365344,0.0936019284587174
6,40.0,45.0,0.2039586023101125,0.3132885233983208,1.6934496532754124,0.12265573369759579
7,45.0,50.0,0.23131338452255754,0.31057991323162365,1.721127116693753,0.15033319711593643
8,50.0,55.0,0.24891274016148035,0.3074073899571854,1.747117201406295,0.17632328182847815
9,55.0,60.0,0.2759236882119353,0.30471493052981485,1.7626821852309937,0.19188826565317654
10,60.0,65.0,0.30280632108415023,0.30340746198238283,1.7845198915587526,0.21372597198093565
11,65.0,70.0,0.3274555358176797,0.3031325661905626,1.8017595615776267,0.23096564199980968
