h,t_start,t_end,com_x,com_y,orientation_rad,orientation_relative_rad
0,10.0,15.0,-0.4719554054033248,0.2968350326559651,1.9961092663157216,0.42531534147239086
1,15.0,20.0,-0.6519098985967118,0.20189007183938745,2.2460545317500586,0.6752606069067271
2,20.0,25.0,-0.7966691989364125,0.06655347925444881,2.5160804469271882,0.9452865220838568
3,25.0,30.0,-0.8922642540058944,-0.10954462410981078,2.790682066678708,1.2198881418353766
4,30.0,35.0,-0.9346911542652245,-0.30374070048781354,3.0253552354951965,1.4545613106518656
5,35.0,40.0,-0.9410724685289668,-0.5034099843960016,3.2216527330250644,1.6508588081817328
6,40.0,45.0,-0.9178227357420953,-0.7131812091036016,3.4162249951344563,1.8454310702911254
7,45.0,50.0,-0.8473378082944134,-0.9059164768024519,3.620053710565503,2.0492597857221724
8,50.0,55.0,-0.6829244569209669,-1.052461236680798,3.835024435151427,2.2642305103080966
9,55.0,60.0,-0.5637909597843747,-1.135319514765291,4.065024543932616,2.4942306190892847
10,60.0,65.0,-0.434931918948011,-1.2091495151746257,4.358712896871474,2.787918972028143
11,65.0,70.0,-0.26649298060403953,-1.2479626090404066,4.620038698557542,3.0492447737142117
