time,motor_with_onshape_mounting_x,motor_with_onshape_mounting_y,motor_with_onshape_mounting_2_x,motor_with_onshape_mounting_2_y,motor_with_onshape_mounting_3_x,motor_with_onshape_mounting_3_y,motor_with_onshape_mounting_4_x,motor_with_onshape_mounting_4_y,motor_with_onshape_mounting_5_x,motor_with_onshape_mounting_5_y,motor_with_onshape_mounting_6_x,motor_with_onshape_mounting_6_y,motor_with_no_arms_x,motor_with_no_arms_y,com_x,com_y
38.663000,0.3647498784921418,0.33140206612401657,0.26323523585525016,0.30695019569088566,0.14334758384580198,0.3017587704871407,0.02561914291331885,0.3249969760030107,-0.08317553406471473,0.37563014952829593,-0.17832152104045823,0.4487549822625389,-0.2590919165844671,0.5375026199982235,0.027180360970408768,0.38009746681268874
38.713000,0.3637346393355184,0.32603727426438944,0.26191593418551484,0.30150700076235554,0.14196839371143105,0.29795910924516117,0.024630360422238706,0.3230944617158206,-0.08345931824280256,0.3752156797185502,-0.17811437905590144,0.44897487889037263,-0.2592640309894553,0.5373758629972425,0.02626370378850762,0.37689130523074377
38.763000,0.36155881298923115,0.3151309037470584,0.2599651598797579,0.2944646164294174,0.13997276819821725,0.2931133434949032,0.0231547813836403,0.3205643536145548,-0.08405935762284988,0.37446359662498063,-0.17805851527042404,0.44905688292841717,-0.259428156262579,0.5372554176373783,0.024910221176373593,0.37271060749779333
38.813000,0.3596849181286688,0.3061049587233369,0.25732401934648086,0.2856377427974569,0.13733343975429546,0.2871413415243165,0.021216277473540435,0.31742012326772173,-0.08490004858053507,0.3734498059795223,-0.17805067159412535,0.44910006329686375,-0.2594999705834823,0.5372250409941219,0.023667225020905402,0.3695307122419132
38.863000,0.3562125757497564,0.29045192965588246,0.2541120200597736,0.27558327624023427,0.13420964655459056,0.28042278322169106,0.01896468453038458,0.3138682422264538,-0.08587640675531599,0.37224928005572944,-0.17803083154072935,0.44910994615009453,-0.2594278230133113,0.5372832401750562,0.02218481090640595,0.3658238622179858
38.913000,0.35339747402436184,0.27876898147253487,0.2502262927578909,0.264346991858254,0.13054053637326526,0.27302568522995596,0.01637248727962637,0.3099804760716368,-0.08700896854349255,0.3709089143569918,-0.17805718328226128,0.4490768271657831,-0.2593657978690367,0.5373316241684332,0.02122693134867132,0.36211998159993036
38.963000,0.34955065926373907,0.26242319641691186,0.24632809859728846,0.2532764199112903,0.12700223015153697,0.2659782748806262,0.014047980574989571,0.3064916986118829,-0.08780897827709366,0.36993584674802604,-0.17776440176887875,0.449358902488451,-0.2590341253048377,0.5376495137373746,0.018193919241200285,0.3546699822341554
39.013000,0.34743598740228465,0.2529849477550181,0.24319446056703672,0.2442464466820053,0.12431765868451483,0.2606264947336254,0.012520700641470761,0.30423200094919883,-0.08806891176365245,0.3696669295132686,-0.17737750926166956,0.44981662953102663,-0.25917843148891,0.5376153147305947,0.016930522448327878,0.35149131534824335
39.063000,0.34387158207910934,0.2383988626425694,0.2400724224688897,0.23552848687566288,0.12176414259072255,0.25560710516152224,0.011185443737675493,0.30221559537486326,-0.08817281070067373,0.3695055446612481,-0.17694595142181485,0.4502479095418015,-0.2594051269056972,0.5374286664696823,0.015673615721330747,0.34750077804364954
39.113000,0.34118866501827755,0.22831342406749897,0.23662340882806415,0.22656156611919026,0.1190452524022633,0.2505485861823332,0.00981032510346963,0.3002248446769805,-0.08828858227096936,0.36933782733538606,-0.17659829118905435,0.45058679847227456,-0.25984482811793863,0.5370160417256306,0.014094725066786495,0.3439909715940068
